campo	pass02	pass04	reconciliado	estado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
ruler_note	Li und Kan\ner Herr des Zeichens ist die Neun auf fünftem Platz. Darum heißt es\nDer ist dieidung: Er geht hin und erlangt die Mitte.\nB\nWas im Urteil als der "große Mann" bezeichnet ist, bezieht sich immer auf\nden fünften Platz.	Li und Kan\ner Herr des Zeichens ist die Neun auf fünftem Platz. Darum heißt es\nDer\n"\nWas im Urteil als der "große Mann" bezeichnet ist, bezieht sich immer auf\nden fünften Platz.	Li und Kan\ner Herr des Zeichens ist die Neun auf fünftem Platz. Darum heißt es\nDer\n"\nWas im Urteil als der "große Mann" bezeichnet ist, bezieht sich immer auf\nden fünften Platz.	disputed	474-477	Der Herr des Zeichens ist die Neun auf fünftem Platz. Darum heißt es im Kommentar zur Entscheidung: „In Hemmnis ist fördernd der Südwesten": denn er geht hin und erlangt die Mitte.\nWas im Urteil als der "große Mann" bezeichnet ist, bezieht sich immer auf\nden fünften Platz.	cerrado	coincide_pass02
misc_notes	Hemmnis bedeutet Schwierigkeit.\nDer Gedanke der Hemmung wird dargestellt durch die Gefahr (Kan) außen,\nangesichts deren man innen stehen bleibt (Gen). Hierin besteht der Unter-\nschied von Nr. 4, Jugendtorheit, wo die Gefahr innen und das Stehenbleiben\naußen ist. Das Hemmnis ist kein dauernder Zustand, darum ist im Zeichen\nalles darauf angelegt, wie das Hemmnis überwunden werden kann. Das\ngeschieht dadurch, daß der starke Strich nach außen auf den fünften Platz\ngeht und von dort aus eine Gegenbewegung einleitet. Nicht durch Vor-\nwärtsdrängen in die Gefahr hinein wird sie überwunden, auch nicht durch\nuntätiges Stehenbleiben, sondern durch Rückwärtsgehen, Nachgeben. Daher\nweist der Text auf die Worte des Zeichens Nr. 2, Kun, das Empfangende,\nhin. Kun ist im Südwesten, es ist die Erde, das Ebene, dort sind die Freunde.\nGen ist im Nordosten, es ist der Berg, das Steile, dort ist es einsam. Zur\nÜberwindung der Gefahr bedarf es der Gemeinsamkeit, daher Rückgang.\nDer große Mann wird gesehen, weil er an der Spitze des Kernzeichens Li,\ndas Licht und Auge bedeutet, steht. Die angedeutete Bewegung kommt\nauch bei den einzelnen Linien zum Ausdruck.	Hemmnis bedeutet Schwierigkeit.\nDer Gedanke der Hemmung wird dargestellt durch die Gefahr (Kan) außen,\nangesichts deren man innen stehen bleibt (Gen). Hierin besteht der Unter-\nschied von Nr. 4, Jugendtorheit, wo die Gefahr innen und das Stehenbleiben\naußen ist. Das Hemmnis ist kein dauernder Zustand, darum ist im Zeichen\nalles darauf angelegt, wie das Hemmnis überwunden werden kann. Das\ngeschieht dadurch, daß der starke Strich nach außen auf den fünften Platz\ngeht und von dort aus eine Gegenbewegung einleitet. Nicht durch Vor-\nwärtsdrängen in die Gefahr hinein wird sie überwunden, auch nicht durch\nuntätiges Stehenbleiben, sondern durch Rückwärtsgehen, Nachgeben. Daher\nweist der Text auf die Worte des Zeichens Nr. 2, Kun, das Empfangende\nhin. Kun ist im Südwesten, es ist die Erde, das Ebene, dort sind die Freunde\nGen ist im Nordosten, es ist der Berg, das Steile, dort ist es einsam. Zur\nÜberwindung der Gefahr bedarf es der Gemeinsamkeit, daher Rückgang.\nDer große Mann wird gesehen, weil er an der Spitze des Kernzeichens Li,\ndas Licht und Auge bedeutet, steht. Die angedeutete Bewegung kommt\nauch bei den einzelnen Linien zum Ausdruck.	Hemmnis bedeutet Schwierigkeit.\nDer Gedanke der Hemmung wird dargestellt durch die Gefahr (Kan) außen,\nangesichts deren man innen stehen bleibt (Gen). Hierin besteht der Unter-\nschied von Nr. 4, Jugendtorheit, wo die Gefahr innen und das Stehenbleiben\naußen ist. Das Hemmnis ist kein dauernder Zustand, darum ist im Zeichen\nalles darauf angelegt, wie das Hemmnis überwunden werden kann. Das\ngeschieht dadurch, daß der starke Strich nach außen auf den fünften Platz\ngeht und von dort aus eine Gegenbewegung einleitet. Nicht durch Vor-\nwärtsdrängen in die Gefahr hinein wird sie überwunden, auch nicht durch\nuntätiges Stehenbleiben, sondern durch Rückwärtsgehen, Nachgeben. Daher\nweist der Text auf die Worte des Zeichens Nr. 2, Kun, das Empfangende\nhin. Kun ist im Südwesten, es ist die Erde, das Ebene, dort sind die Freunde\nGen ist im Nordosten, es ist der Berg, das Steile, dort ist es einsam. Zur\nÜberwindung der Gefahr bedarf es der Gemeinsamkeit, daher Rückgang.\nDer große Mann wird gesehen, weil er an der Spitze des Kernzeichens Li,\ndas Licht und Auge bedeutet, steht. Die angedeutete Bewegung kommt\nauch bei den einzelnen Linien zum Ausdruck.	disputed	474-477	Hemmnis bedeutet Schwierigkeit.\nDer Gedanke der Hemmung wird dargestellt durch die Gefahr (Kan) außen,\nangesichts deren man innen stehen bleibt (Gen). Hierin besteht der Unterschied von Nr. 4, Jugendtorheit, wo die Gefahr innen und das Stehenbleiben\naußen ist. Das Hemmnis ist kein dauernder Zustand, darum ist im Zeichen\nalles darauf angelegt, wie das Hemmnis überwunden werden kann. Das\ngeschieht dadurch, daß der starke Strich nach außen auf den fünften Platz\ngeht und von dort aus eine Gegenbewegung einleitet. Nicht durch Vorwärtsdrängen in die Gefahr hinein wird sie überwunden, auch nicht durch\nuntätiges Stehenbleiben, sondern durch Rückwärtsgehen, Nachgeben. Daher\nweist der Text auf die Worte des Zeichens Nr. 2, Kun, das Empfangende,\nhin. Kun ist im Südwesten, es ist die Erde, das Ebene, dort sind die Freunde.\nGen ist im Nordosten, es ist der Berg, das Steile, dort ist es einsam. Zur\nÜberwindung der Gefahr bedarf es der Gemeinsamkeit, daher Rückgang.\nDer große Mann wird gesehen, weil er an der Spitze des Kernzeichens Li,\ndas Licht und Auge bedeutet, steht. Die angedeutete Bewegung kommt\nauch bei den einzelnen Linien zum Ausdruck.	cerrado	coincide_pass04
commentary_decision	Hemmnis bedeutet Schwierigkeit. Die Gefahr ist vor einem.\nDie Gefahr sehen und stehen zu bleiben verstehen, das ist\nWeisheit.\n,,In Hemmnis ist fördernd der Südwesten":\ndenn er geht hin und erlangt die Mitte.\n,,Nicht fördernd ist der Nordosten":\n""\ndenn dort geht der Weg zu Ende.\n,,Fördernd ist es, den großen Mann zu sehen":\ndenn er geht hin und erwirbt sich Verdienste.\nAuf dem rechten Platz ist,,Beharrlichkeit von Heil",\nweil dadurch das Land in Zucht kommt.\nDie Wirkung einer Zeit der Hemmung ist wahrlich groß!\nDie Gefahr das Zeichen Kan\n-\n-\nist vorne. Die Gefahr zu sehen - oberes\n-\nKernzeichen Li, das Licht, das Auge und rechtzeitig stehen zu bleiben-\ninneres Zeichen Gen, das Stillehalten ist wirkliche Weisheit, im Gegen-\nsatz zur Jugendtorheit, bei der die Plätze von Gefahr und Stillstand ver-\ntauscht sind. Zur Beseitigung der Gefahr ist es wichtig, den ungefährlichen\nWeg zu gehen, nach Südwesten zu, wo man die Mitte bekommt, d. h. sich\numgeben sieht von Gehilfen: Die Neun auf fünftem Platz tut das. Wenn\nder Herr des Zeichens im äußeren Zeichen steht, heißt es:,,er geht hin",\nsteht er im inneren, so heißt es:,,ér kommt her". Im Nordosten (Norden\ndie Gefahr, Nordosten der Berg) kommt man auf einen ungangbaren\nWeg, der nicht weiter führt. Günstig ist es, den großen Mann zu sehen\ndie Neun auf fünftem Platz, die an der Spitze des Kernzeichens Li steht —;\ndurch Hingehen wird etwas erreicht: indem der Herr des Zeichens,,hingeht",\nnimmt er an der nach abwärts gerichteten Bewegung des Zeichens Kan,\n=\n=\nWasser, teil, das der Erde zufließt und so etwas fertig bringt. Auf dem\nrechten Platz beharren bringt Heil: denn die Tätigkeit ist nicht nach außen,\nsondern nach innen, aufs eigne Land gerichtet. Die Wendung nach innen\nwird durch Hemmnisse erreicht, und die durch diese Wendung (,,Bekehrung")\nverursachte Besserung ist der große Wert, den die Wirkung einer Zeit der\nHemmnisse hat.	Hemmnis bedeutet Schwierigkeit. Die Gefahr ist vor einem.\nDie Gefahr sehen und stehen zu bleiben verstehen, das ist\nWeisheit.\n,,In Hemmnis ist fördernd der Südwesten":\ndenn er geht hin und erlangt die Mitte..\n,,Nicht fördernd ist der Nordosten":\ndenn dort geht der Weg zu Ende.\n,,Fördernd ist es, den großen Mann zu sehen":\ndenn er geht hin und erwirbt sich Verdienste.\nAuf dem rechten Platz ist,,Beharrlichkeit von Heil",\nweil dadurch das Land in Zucht kommt.\nDie Wirkung einer Zeit der Hemmung ist wahrlich groß!\n-\nDie Gefahr das Zeichen Kan ist vorne. Die Gefahr zu sehen - oberes\nKernzeichen Li, das Licht, das Auge und rechtzeitig stehen zu bleiben –\ninneres Zeichen Gen, das Stillehalten ist wirkliche Weisheit, im Gegen-\nsatz zur Jugendtorheit, bei der die Plätze von Gefahr und Stillstand ver-\ntauscht sind. Zur Beseitigung der Gefahr ist es wichtig, den ungefährlichen\nWeg zu gehen, nach Südwesten zu, wo man die Mitte bekommt, d. h. sich\numgeben sieht von Gehilfen: Die Neun auf fünftem Platz tut das. Wenn\nder Herr des Zeichens im äußeren Zeichen steht, heißt es:,,er geht hin",\nsteht er im inneren, so heißt es: "er kommt her". Im Nordosten (Norden\ndie Gefahr, Nordosten der Berg) kommt man auf einen ungangbaren\nWeg, der nicht weiter führt. Günstig ist es, den großen Mann zu sehen\ndie Neun auf fünftem Platz, die an der Spitze des Kernzeichens Li steht\ndurch Hingehen wird etwas erreicht: indem der Herr des Zeichens,,hingeht",\nnimmt er an der nach abwärts gerichteten Bewegung des Zeichens Kan,\n=\n-\n-\n-\n--\n=\n-\n―\n;\n9:5\n=\nb\nWasser, teil, das der Erde zufließt und so etwas fertig bringt. Auf dem\nrechten Platz beharren bringt Heil: denn die Tätigkeit ist nicht nach außen,\nsondern nach innen, aufs eigne Land gerichtet. Die Wendung nach innen\nwird durch Hemmnisse erreicht, und die durch diese Wendung (,,Bekehrung")\nverursachte Besserung ist der große Wert, den die Wirkung einer Zeit der\nHemmnisse hat.	Hemmnis bedeutet Schwierigkeit. Die Gefahr ist vor einem.\nDie Gefahr sehen und stehen zu bleiben verstehen, das ist\nWeisheit.\n,,In Hemmnis ist fördernd der Südwesten":\ndenn er geht hin und erlangt die Mitte..\n,,Nicht fördernd ist der Nordosten":\ndenn dort geht der Weg zu Ende.\n,,Fördernd ist es, den großen Mann zu sehen":\ndenn er geht hin und erwirbt sich Verdienste.\nAuf dem rechten Platz ist,,Beharrlichkeit von Heil",\nweil dadurch das Land in Zucht kommt.\nDie Wirkung einer Zeit der Hemmung ist wahrlich groß!\n-\nDie Gefahr das Zeichen Kan ist vorne. Die Gefahr zu sehen - oberes\nKernzeichen Li, das Licht, das Auge und rechtzeitig stehen zu bleiben –\ninneres Zeichen Gen, das Stillehalten ist wirkliche Weisheit, im Gegen-\nsatz zur Jugendtorheit, bei der die Plätze von Gefahr und Stillstand ver-\ntauscht sind. Zur Beseitigung der Gefahr ist es wichtig, den ungefährlichen\nWeg zu gehen, nach Südwesten zu, wo man die Mitte bekommt, d. h. sich\numgeben sieht von Gehilfen: Die Neun auf fünftem Platz tut das. Wenn\nder Herr des Zeichens im äußeren Zeichen steht, heißt es:,,er geht hin",\nsteht er im inneren, so heißt es: "er kommt her". Im Nordosten (Norden\ndie Gefahr, Nordosten der Berg) kommt man auf einen ungangbaren\nWeg, der nicht weiter führt. Günstig ist es, den großen Mann zu sehen\ndie Neun auf fünftem Platz, die an der Spitze des Kernzeichens Li steht\ndurch Hingehen wird etwas erreicht: indem der Herr des Zeichens,,hingeht",\nnimmt er an der nach abwärts gerichteten Bewegung des Zeichens Kan,\n=\n-\n-\n-\n--\n=\n-\n―\n;\n9:5\n=\nb\nWasser, teil, das der Erde zufließt und so etwas fertig bringt. Auf dem\nrechten Platz beharren bringt Heil: denn die Tätigkeit ist nicht nach außen,\nsondern nach innen, aufs eigne Land gerichtet. Die Wendung nach innen\nwird durch Hemmnisse erreicht, und die durch diese Wendung (,,Bekehrung")\nverursachte Besserung ist der große Wert, den die Wirkung einer Zeit der\nHemmnisse hat.	disputed	474-477	Hemmnis bedeutet Schwierigkeit. Die Gefahr ist vor einem.\nDie Gefahr sehen und stehen zu bleiben verstehen, das ist\nWeisheit.\n„In Hemmnis ist fördernd der Südwesten":\ndenn er geht hin und erlangt die Mitte.\n„Nicht fördernd ist der Nordosten":\ndenn dort geht der Weg zu Ende.\n„Fördernd ist es, den großen Mann zu sehen":\ndenn er geht hin und erwirbt sich Verdienste.\nAuf dem rechten Platz ist „Beharrlichkeit von Heil",\nweil dadurch das Land in Zucht kommt.\nDie Wirkung einer Zeit der Hemmung ist wahrlich groß!\nDie Gefahr — das Zeichen Kan — ist vorne. Die Gefahr zu sehen — oberes\nKernzeichen Li, das Licht, das Auge — und rechtzeitig stehen zu bleiben —\ninneres Zeichen Gen, das Stillehalten ist wirkliche Weisheit, im Gegensatz zur Jugendtorheit, bei der die Plätze von Gefahr und Stillstand vertauscht sind. Zur Beseitigung der Gefahr ist es wichtig, den ungefährlichen\nWeg zu gehen, nach Südwesten zu, wo man die Mitte bekommt, d. h. sich\numgeben sieht von Gehilfen: Die Neun auf fünftem Platz tut das. Wenn\nder Herr des Zeichens im äußeren Zeichen steht, heißt es: „er geht hin",\nsteht er im inneren, so heißt es: „er kommt her". Im Nordosten (Norden\ndie Gefahr, Nordosten der Berg) kommt man auf einen ungangbaren\nWeg, der nicht weiter führt. Günstig ist es, den großen Mann zu sehen —\ndie Neun auf fünftem Platz, die an der Spitze des Kernzeichens Li steht —;\ndurch Hingehen wird etwas erreicht: indem der Herr des Zeichens „hingeht",\nnimmt er an der nach abwärts gerichteten Bewegung des Zeichens Kan,\nWasser, teil, das der Erde zufließt und so etwas fertig bringt. Auf dem\nrechten Platz beharren bringt Heil: denn die Tätigkeit ist nicht nach außen,\nsondern nach innen, aufs eigne Land gerichtet. Die Wendung nach innen\nwird durch Hemmnisse erreicht, und die durch diese Wendung („Bekehrung")\nverursachte Besserung ist der große Wert, den die Wirkung einer Zeit der\nHemmnisse hat.	cerrado	coincide_ninguno
image_oraculo	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.\nAnfangs Sechs:	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.	disputed	474-477	Auf dem Berg ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu\nund bildet seinen Charakter.	cerrado	coincide_ninguno
commentary_image	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.\nAnfangs Sechs:	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.	Auf dem Berge ist das Wasser: das Bild des Hemmnisses.\nSo wendet sich der Edle seiner eigenen Person zu und bildet\nseinen Charakter.\nDas Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.	disputed	474-477	Das Wasser auf der Spitze des Berges kann nicht seiner Natur entsprechend\nnach unten fließen, weil es behindert ist durch Felsen. Es muß stille stehen,\ndadurch vermehrt es sich, und durch diese innere Anhäufung wird es so\ngroß, daß es die Hindernisse überfließt. Der Ausweg aus Hemmnissen ist\ndie Wendung nach innen und Steigerung des eigenen Wesens.	cerrado	coincide_ninguno
L3_a_oraculo	Gehen führt in Hemmnisse; da kommt er zurück.\n11 Das Buch der Wandlungen II	Gehen führt in Hemmnisse; da kommt er zurück.\n11 Das Buch der Wandlungen II\n744~✔N	Gehen führt in Hemmnisse; da kommt er zurück.\n11 Das Buch der Wandlungen II	disputed	474-477	Gehen führt in Hemmnisse; da kommt er zurück.	cerrado	coincide_pass04
L4_b_comentario	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung.\nAuf dem gebührenden Platz findet man Unterstützung.\nDie Sechs auf viertem Platz steht an sich in Beziehung zur oberen Sechs,\naber wollte sie hingehen, so fände sie dort auf der Höhe der Gefahr eine\nschwache Linie. Zurückkunft auf den eigenen Platz führt zur Vereinigung.\nDer vierte Platz ist der Platz des Ministers, der nach oben hin dem starken\nHerrn, Neun auf fünftem Platz, dient und von unten her von dem starken\nGehilfen, Neun auf drittem Platz, getragen wird. Mit diesen beiden starken\nStrichen findet sich auf dem gebührenden Platz einer weichen Linie ge-\nbührt der dunkle vierte Platz - Vereinigung.	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung."\nAuf dem gebührenden Platz findet man Unterstützung.\nDie Sechs auf viertem Platz steht an sich in Beziehung zur oberen Sechs,\naber wollte sie hingehen, so fände sie dort auf der Höhe der Gefahr eine\nschwache Linie. Zurückkunft auf den eigenen Platz führt zur Vereinigung.\nDer vierte Platz ist der Platz des Ministers, der nach oben hin dem starken\nHerrn, Neun auf fünftem Platz, dient und von unten her von dem starken\nGehilfen, Neun auf drittem Platz, getragen wird. Mit diesen beiden starken\nStrichen findet sich auf dem gebührenden Platz einer weichen Linie ge-\nVereinigung.\nbührt der dunkle vierte Platz ·\n―――	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung.\nAuf dem gebührenden Platz findet man Unterstützung.\nDie Sechs auf viertem Platz steht an sich in Beziehung zur oberen Sechs,\naber wollte sie hingehen, so fände sie dort auf der Höhe der Gefahr eine\nschwache Linie. Zurückkunft auf den eigenen Platz führt zur Vereinigung.\nDer vierte Platz ist der Platz des Ministers, der nach oben hin dem starken\nHerrn, Neun auf fünftem Platz, dient und von unten her von dem starken\nGehilfen, Neun auf drittem Platz, getragen wird. Mit diesen beiden starken\nStrichen findet sich auf dem gebührenden Platz einer weichen Linie ge-\nbührt der dunkle vierte Platz - Vereinigung.	disputed	474-477	Gehen führt in Hemmnisse, Kommen führt zur Vereinigung."\nAuf dem gebührenden Platz findet man Unterstützung.\nDie Sechs auf viertem Platz steht an sich in Beziehung zur oberen Sechs,\naber wollte sie hingehen, so fände sie dort auf der Höhe der Gefahr eine\nschwache Linie. Zurückkunft auf den eigenen Platz führt zur Vereinigung.\nDer vierte Platz ist der Platz des Ministers, der nach oben hin dem starken\nHerrn, Neun auf fünftem Platz, dient und von unten her von dem starken\nGehilfen, Neun auf drittem Platz, getragen wird. Mit diesen beiden starken\nStrichen findet sich auf dem gebührenden Platz einer weichen Linie —\ngebührt der dunkle vierte Platz — Vereinigung.	cerrado	coincide_pass04
L5_a_oraculo	Inmitten der größten Hemmnisse kommen Freunde,	Inmitten der größten Hemmnisse kommen Freunde.	Inmitten der größten Hemmnisse kommen Freunde.	disputed	474-477	Inmitten der größten Hemmnisse kommen Freunde.	cerrado	coincide_pass04
L6_b_comentario	Gehen führt in Hemmnisse, Kommen führt zu großem Heil":\nDenn der Wille ist aufs Innere gerichtet.\n,,Fördernd ist es, den großen Mann zu sehen":\nDenn so folgt man einem Vornehmen.\n-\nWenn die obere, schwache Linie allein hingehen und die Hindernisse über-\nwinden wollte, so müßte sie MiBerfolg haben. Ihre Natur ihr Wille\n-\n-\nweist sie auf den zu ihr im Verhältnis der Entsprechung stehenden "großen"\nd. h. starken Strich, Neun auf drittem Platz. "Fördernd ist es, den\ngroßen Mann zu sehen"; denn Neun auf fünftem Platz, "der große Mann"\ndes Zeichens, steht auf der Höhe des Kernzeichens Li\nMan sieht ihn, indem man gemeinsam mit der Neun auf drittem Platz ihm\nals dem Vornehmen nachfolgt, unter dessen Leitung die Hemmnisse über-\nwunden werden.\n-\nAuge, Licht\n解	Gehen führt in Hemmnisse, Kommen führt zu großem Heil":\nDenn der Wille ist aufs Innere gerichtet.\n,,Fördernd ist es, den großen Mann zu sehen":\nDenn so folgt man einem Vornehmen.\nWenn die obere, schwache Linie allein hingehen und die Hindernisse über-\nwinden wollte, so müßte sie Mißerfolg haben. Ihre Natur ihr Wille\n-\nan\nC\nf\nweist sie auf den zu ihr im Verhältnis der Entsprechung stehenden "großen"\n—\nd. h. starken Strich, Neun auf drittem Platz. ",Fördernd ist es, den\ngroßen Mann zu sehen"; denn Neun auf fünftem Platz, "der große Mann"\ndes Zeichens, steht auf der Höhe des Kernzeichens Li Auge, Licht\nMan sieht ihn, indem man gemeinsam mit der Neun auf drittem Platz ihm\nals dem Vornehmen nachfolgt, unter dessen Leitung die Hemmnisse über-\nwunden werden.\n-\n"\n-	Gehen führt in Hemmnisse, Kommen führt zu großem Heil":\nDenn der Wille ist aufs Innere gerichtet.\n,,Fördernd ist es, den großen Mann zu sehen":\nDenn so folgt man einem Vornehmen.\nWenn die obere, schwache Linie allein hingehen und die Hindernisse über-\nwinden wollte, so müßte sie Mißerfolg haben. Ihre Natur ihr Wille\n-\nan\nC\nf\nweist sie auf den zu ihr im Verhältnis der Entsprechung stehenden "großen"\n—\nd. h. starken Strich, Neun auf drittem Platz. ",Fördernd ist es, den\ngroßen Mann zu sehen"; denn Neun auf fünftem Platz, "der große Mann"\ndes Zeichens, steht auf der Höhe des Kernzeichens Li Auge, Licht\nMan sieht ihn, indem man gemeinsam mit der Neun auf drittem Platz ihm\nals dem Vornehmen nachfolgt, unter dessen Leitung die Hemmnisse über-\nwunden werden.\n-\n"\n-	disputed	474-477	Gehen führt in Hemmnisse, Kommen führt zu großem Heil":\nDenn der Wille ist aufs Innere gerichtet.\n„Fördernd ist es, den großen Mann zu sehen":\nDenn so folgt man einem Vornehmen.\nWenn die obere, schwache Linie allein hingehen und die Hindernisse überwinden wollte, so müßte sie Mißerfolg haben. Ihre Natur — ihr Wille —\nweist sie auf den zu ihr im Verhältnis der Entsprechung stehenden "großen",\nd. h. starken Strich, Neun auf drittem Platz. „Fördernd ist es, den\ngroßen Mann zu sehen"; denn Neun auf fünftem Platz, "der große Mann"\ndes Zeichens, steht auf der Höhe des Kernzeichens Li — Auge, Licht —.\nMan sieht ihn, indem man gemeinsam mit der Neun auf drittem Platz ihm\nals dem Vornehmen nachfolgt, unter dessen Leitung die Hemmnisse überwunden werden.	cerrado	coincide_ninguno
hex_fin	39				474-477			
