campo	pass02	pass04	reconciliado	estado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
nombre	DIE MINDERUNG		DIE MINDERUNG	pass02_only	482-485	DIE MINDERUNG	cerrado	coincide_pass02
chinese_roman	SUN	SUN DIE MINDERUNG	SUN DIE MINDERUNG	disputed	482-485	SUN DIE MINDERUNG	cerrado	coincide_pass04
ruler_note	Kun und\nDschen\nem Zeichen Sun liegt der Gedanke zugrunde, daß der oberste Strich des\nZeichens zu vermehren; daher sind die Sechs auf drittem Platz und die obere\nNeun die Herren, die das Zeichen konstituieren. Da es aber der Herrscher\nist, der bereichert wird, wenn das Untere vermindert und das Obere ver-\nmehrt wird, darum ist die Sechs auf fünftem Platz der das Zeichen beherr-\nschende Herr.	Kernzeichen: == Kun und\nem Zeichen Sun liegt der Gedanke zugrunde, daß der oberste Strich des\nZeichens zu vermehren; daher sind die Sechs auf drittem Platz und die obere\nNeun die Herren, die das Zeichen konstituieren. Da es aber der Herrscher\nist, der bereichert wird, wenn das Untere vermindert und das Obere ver-\nmehrt wird, darum ist die Sechs auf fünftem Platz der das Zeichen beherr-\nschende Herr.\nDschen	Kernzeichen: == Kun und\nem Zeichen Sun liegt der Gedanke zugrunde, daß der oberste Strich des\nZeichens zu vermehren; daher sind die Sechs auf drittem Platz und die obere\nNeun die Herren, die das Zeichen konstituieren. Da es aber der Herrscher\nist, der bereichert wird, wenn das Untere vermindert und das Obere ver-\nmehrt wird, darum ist die Sechs auf fünftem Platz der das Zeichen beherr-\nschende Herr.\nDschen	disputed	482-485	em Zeichen Sun liegt der Gedanke zugrunde, daß der oberste Strich des\nZeichens zu vermehren; daher sind die Sechs auf drittem Platz und die obere\nNeun die Herren, die das Zeichen konstituieren. Da es aber der Herrscher\nist, der bereichert wird, wenn das Untere vermindert und das Obere vermehrt wird, darum ist die Sechs auf fünftem Platz der das Zeichen beherrschende Herr.\nDschen	cerrado	coincide_ninguno
commentary_decision	Die Minderung. Gemindert wird das Untere, vermehrt wird\ndas Obere: die Richtung des Wegs ist nach oben.\n,,Minderung verbunden mit Wahrhaftigkeit wirkt erhabenes\nHeil ohne Makel. Man kann darin beharrlich sein. För-\ndernd ist es, etwas zu unternehmen. Wie übt man das aus?\nZwei kleine Schüsselchen mag man benutzen zum Opfer."\nDie zwei kleinen Schüsselchen entsprechen der Zeit. Das\nFeste zu mindern, das Weiche zu mehren hat seine Zeit. Im\nMindern und Mehren, im Vollsein und Leersein muß man mit\nder Zeit zusammengehen.\nIndem von dem unteren Zeichen der oberste feste Strich gemindert, d. h.\ndurch einen weichen ersetzt wird, und gleichzeitig der oberste Strich des\noberen Zeichens vermehrt, d. h. durch einen festen ersetzt wird, macht die-\nser starke Strich einen Weg nach oben. Das Obere wird auf Kosten des\nUnteren bereichert. Die Unteren bringen dem Herrscher ein Opfer. Wenn\ndies Opfer in Aufrichtigkeit gebracht wird, so ist es nicht schlimm, sondern\nhat Gelingen und alles Gute im Gefolge. Auch Sparsamkeit ist dann keine\nSchande. Es kommt nur darauf an, daß alles zu seiner Zeit geschieht.	Die Minderung. Gemindert wird das Untere, vermehrt wird\ndas Obere: die Richtung des Wegs ist nach oben.\n"Minderung verbunden mit Wahrhaftigkeit wirkt erhabenes\nHeil ohne Makel. Man kann darin beharrlich sein. För-\ndernd ist es, etwas zu unternehmen. Wie übt man das aus?\nZwei kleine Schüsselchen mag man benutzen zum Opfer."\nDie zwei kleinen Schüsselchen entsprechen der Zeit. Das\nFeste zu mindern, das Weiche zu mehren hat seine Zeit. Im\nMindern und Mehren, im Vollsein und Leersein muß man mit\nder Zeit zusammengehen.\nIndem von dem unteren Zeichen der oberste feste Strich gemindert, d. h.\ndurch einen weichen ersetzt wird, und gleichzeitig der oberste Strich des\noberen Zeichens vermehrt, d. h. durch einen festen ersetzt wird, macht die-\nser starke Strich einen Weg nach oben. Das Obere wird auf Kosten des\nUnteren bereichert. Die Unteren bringen dem Herrscher ein Opfer. Wenn\ndies Opfer in Aufrichtigkeit gebracht wird, so ist es nicht schlimm, sondern\nhat Gelingen und alles Gute im Gefolge. Auch Sparsamkeit ist dann keine\nSchande. Es kommt nur darauf an, daß alles zu seiner Zeit geschieht.	Die Minderung. Gemindert wird das Untere, vermehrt wird\ndas Obere: die Richtung des Wegs ist nach oben.\n"Minderung verbunden mit Wahrhaftigkeit wirkt erhabenes\nHeil ohne Makel. Man kann darin beharrlich sein. För-\ndernd ist es, etwas zu unternehmen. Wie übt man das aus?\nZwei kleine Schüsselchen mag man benutzen zum Opfer."\nDie zwei kleinen Schüsselchen entsprechen der Zeit. Das\nFeste zu mindern, das Weiche zu mehren hat seine Zeit. Im\nMindern und Mehren, im Vollsein und Leersein muß man mit\nder Zeit zusammengehen.\nIndem von dem unteren Zeichen der oberste feste Strich gemindert, d. h.\ndurch einen weichen ersetzt wird, und gleichzeitig der oberste Strich des\noberen Zeichens vermehrt, d. h. durch einen festen ersetzt wird, macht die-\nser starke Strich einen Weg nach oben. Das Obere wird auf Kosten des\nUnteren bereichert. Die Unteren bringen dem Herrscher ein Opfer. Wenn\ndies Opfer in Aufrichtigkeit gebracht wird, so ist es nicht schlimm, sondern\nhat Gelingen und alles Gute im Gefolge. Auch Sparsamkeit ist dann keine\nSchande. Es kommt nur darauf an, daß alles zu seiner Zeit geschieht.	disputed	482-485	Die Minderung. Gemindert wird das Untere, vermehrt wird\ndas Obere: die Richtung des Wegs ist nach oben.\n"Minderung verbunden mit Wahrhaftigkeit wirkt erhabenes\nHeil ohne Makel. Man kann darin beharrlich sein. Fördernd ist es, etwas zu unternehmen. Wie übt man das aus?\nZwei kleine Schüsselchen mag man benutzen zum Opfer."\nDie zwei kleinen Schüsselchen entsprechen der Zeit. Das\nFeste zu mindern, das Weiche zu mehren hat seine Zeit. Im\nMindern und Mehren, im Vollsein und Leersein muß man mit\nder Zeit zusammengehen.\nIndem von dem unteren Zeichen der oberste feste Strich gemindert, d. h.\ndurch einen weichen ersetzt wird, und gleichzeitig der oberste Strich des\noberen Zeichens vermehrt, d. h. durch einen festen ersetzt wird, macht dieser starke Strich einen Weg nach oben. Das Obere wird auf Kosten des\nUnteren bereichert. Die Unteren bringen dem Herrscher ein Opfer. Wenn\ndies Opfer in Aufrichtigkeit gebracht wird, so ist es nicht schlimm, sondern\nhat Gelingen und alles Gute im Gefolge. Auch Sparsamkeit ist dann keine\nSchande. Es kommt nur darauf an, daß alles zu seiner Zeit geschieht.	cerrado	coincide_pass04
image_oraculo	Unten am Berg ist der See: das Bild der Minderung. So\nbändigt der Edle seinen Zorn und hemmt seine Triebe.\nDer See verdunstet, sein Wasser wird gemindert und kommt der Vegeta-\ntion des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.\nAnfangs Neun:	Unten am Berg ist der See: das Bild der Minderung. So\nbändigt der Edle seinen Zorn und hemmt seine Triebe.\nDer See verdunstet, sein Wasser wird gemindert und kommt der Vegeta-\ntion des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.	Unten am Berg ist der See: das Bild der Minderung. So\nbändigt der Edle seinen Zorn und hemmt seine Triebe.\nDer See verdunstet, sein Wasser wird gemindert und kommt der Vegeta-\ntion des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.	disputed	482-485	Unten am Berg ist der See: das Bild der Minderung.\nSo bändigt der Edle seinen Zorn und hemmt seine Triebe.	cerrado	coincide_ninguno
commentary_image	Unten am Berg ist der See: das Bild der Minderung. So\nbändigt der Edle seinen Zorn und hemmt seine Triebe.\nDer See verdunstet, sein Wasser wird gemindert und kommt der Vegeta-\ntion des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.\nAnfangs Neun:	Unten am Berg ist der See: das Bild der Minderung. So\nbändigt der Edle seinen Zorn und hemmt seine Triebe.\nDer See verdunstet, sein Wasser wird gemindert und kommt der Vegeta-\ntion des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.	Unten am Berg ist der See: das Bild der Minderung. So\nbändigt der Edle seinen Zorn und hemmt seine Triebe.\nDer See verdunstet, sein Wasser wird gemindert und kommt der Vegeta-\ntion des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.	disputed	482-485	Der See verdunstet, sein Wasser wird gemindert und kommt der Vegetation des Berges zugut, die dadurch im Wachstum gefördert und bereichert\nwird. Der Zorn erhebt sich hoch wie ein Berg; die Triebe ertränken das\nHerz wie die Tiefe eines Sees. Da die beiden Zeichen den jüngsten Sohn\nund die jüngste Tochter bedeuten, sind die Leidenschaften besonders stark.\nDer Zorn, der sich erhebt, muß gebändigt werden durch das Stillehalten\ndes oberen Zeichens Gen, und die Triebe müssen gehemmt werden durch\ndie einschließende Eigenschaft des unteren Zeichens Dui, wie der See seine\nWasser in seinen Ufern einschließt.	cerrado	coincide_ninguno
L1_b_comentario	Wenn die Geschäfte fertig sind, rasch hingehen."\nDas geht, weil der Obere in seiner Gesinnung zu einem paßt.\n&\n-\nDer unterste Strich bedeutet die Leute aus dem Volke. Während er selber\nstark ist, steht er im Verhältnis des Entsprechens zu dem schwachen Strich,\nSechs auf viertem Platz, der den Beamten bedeutet. Der Obere bedarf der\nHilfe des Unteren, die der Untere ihm bereitwillig darbietet. Statt des Wor-\ntes, das ",fertig sein" bedeutet, steht in alten Textausgaben (vgl. Scho Wen,\nwo der Wortlaut zitiert ist) das Wort für ",durch, mit". So würde der Satz\nlauten: "Mit Dienstleistungen rasch hingehen sc. um dem Oberen zu hel-\nfen ist kein Makel." Es bedeutet die Selbstminderung des Unteren zu-\ngunsten des Oberen. Die zweite Hälfte des Textes, die wörtlich lautet:\n,,Man muß erwägen, wie weit man ihn mindern darf", bezieht sich auf den\nOberen, der die Dienste des Unteren in Anspruch nimmt. Seine Pflicht ist\nes, zu erwägen, wieviel er beanspruchen darf, ohne den Unteren zu schädi-\ngen. Nur wenn diese Gesinnung beim Oberen herrscht, paßt sie zu der\nSelbstaufopferung des Unteren. Wollte der Obere rücksichtslos fordern, so\nwürde dadurch die Gebefreudigkeit des Unteren herabgemindert werden.	Wenn die Geschäfte fertig sind, rasch hingehen."\nDas geht, weil der Obere in seiner Gesinnung zu einem paßt.\nద\nC\nL\n骂\n​2\nDer unterste Strich bedeutet die Leute aus dem Volke. Während er selber\nstark ist, steht er im Verhältnis des Entsprechens zu dem schwachen Strich,\nSechs auf viertem Platz, der den Beamten bedeutet. Der Obere bedarf der\nHilfe des Unteren, die der Untere ihm bereitwillig darbietet. Statt des Wor-\ntes, das "fertig sein" bedeutet, steht in alten Textausgaben (vgl. Scho Wen,\nwo der Wortlaut zitiert ist) das Wort für "durch, mit". So würde der Satz\nlauten: "Mit Dienstleistungen rasch hingehen sc. um dem Oberen zu hel-\nfen ist kein Makel." Es bedeutet die Selbstminderung des Unteren zu-\ngunsten des Oberen. Die zweite Hälfte des Textes, die wörtlich lautet:\n"Man muß erwägen, wie weit man ihn mindern darf", bezieht sich auf den\nOberen, der die Dienste des Unteren in Anspruch nimmt. Seine Pflicht ist\nes, zu erwägen, wieviel er beanspruchen darf, ohne den Unteren zu schädi-\ngen. Nur wenn diese Gesinnung beim Oberen herrscht, paßt sie zu der\nSelbstaufopferung des Unteren. Wollte der Obere rücksichtslos fordern, so\nwürde dadurch die Gebefreudigkeit des Unteren herabgemindert werden.	Wenn die Geschäfte fertig sind, rasch hingehen."\nDas geht, weil der Obere in seiner Gesinnung zu einem paßt.\n&\n-\nDer unterste Strich bedeutet die Leute aus dem Volke. Während er selber\nstark ist, steht er im Verhältnis des Entsprechens zu dem schwachen Strich,\nSechs auf viertem Platz, der den Beamten bedeutet. Der Obere bedarf der\nHilfe des Unteren, die der Untere ihm bereitwillig darbietet. Statt des Wor-\ntes, das ",fertig sein" bedeutet, steht in alten Textausgaben (vgl. Scho Wen,\nwo der Wortlaut zitiert ist) das Wort für ",durch, mit". So würde der Satz\nlauten: "Mit Dienstleistungen rasch hingehen sc. um dem Oberen zu hel-\nfen ist kein Makel." Es bedeutet die Selbstminderung des Unteren zu-\ngunsten des Oberen. Die zweite Hälfte des Textes, die wörtlich lautet:\n,,Man muß erwägen, wie weit man ihn mindern darf", bezieht sich auf den\nOberen, der die Dienste des Unteren in Anspruch nimmt. Seine Pflicht ist\nes, zu erwägen, wieviel er beanspruchen darf, ohne den Unteren zu schädi-\ngen. Nur wenn diese Gesinnung beim Oberen herrscht, paßt sie zu der\nSelbstaufopferung des Unteren. Wollte der Obere rücksichtslos fordern, so\nwürde dadurch die Gebefreudigkeit des Unteren herabgemindert werden.	disputed	482-485	Wenn die Geschäfte fertig sind, rasch hingehen."\nDas geht, weil der Obere in seiner Gesinnung zu einem paßt.\nద\nC\nL\n骂\n​2\nDer unterste Strich bedeutet die Leute aus dem Volke. Während er selber\nstark ist, steht er im Verhältnis des Entsprechens zu dem schwachen Strich,\nSechs auf viertem Platz, der den Beamten bedeutet. Der Obere bedarf der\nHilfe des Unteren, die der Untere ihm bereitwillig darbietet. Statt des Wortes, das "fertig sein" bedeutet, steht in alten Textausgaben (vgl. Scho Wen,\nwo der Wortlaut zitiert ist) das Wort für "durch, mit". So würde der Satz\nlauten: "Mit Dienstleistungen rasch hingehen sc. um dem Oberen zu helfen ist kein Makel." Es bedeutet die Selbstminderung des Unteren zugunsten des Oberen. Die zweite Hälfte des Textes, die wörtlich lautet:\n"Man muß erwägen, wie weit man ihn mindern darf", bezieht sich auf den\nOberen, der die Dienste des Unteren in Anspruch nimmt. Seine Pflicht ist\nes, zu erwägen, wieviel er beanspruchen darf, ohne den Unteren zu schädigen. Nur wenn diese Gesinnung beim Oberen herrscht, paßt sie zu der\nSelbstaufopferung des Unteren. Wollte der Obere rücksichtslos fordern, so\nwürde dadurch die Gebefreudigkeit des Unteren herabgemindert werden.	cerrado	coincide_pass04
L3_b_comentario	Wenn ein Mensch zu dreien wandeln wollte, so entstünde\nMißtrauen.\nDer Text sagt, daß drei Menschen, wenn sie zusammengehen, sich um einen\nvermindern, und wenn ein Mensch wandert, er einen Gefährten findet. Das\nbezieht sich auf die Wandlung, die innerhalb des unteren Zeichens vor sich\nging. Es bestand erst aus den drei starken Strichen des Zeichens Kiän, das\nSchöpferische. Sie sind miteinander auf dem Weg. Da trennt sich einer von\nihnen und geht nach oben an den oberen Platz des oberen Zeichens. Der\nschwache Strich, der statt dessen an die dritte Stelle tritt, ist unter den bei-\nden andern Strichen des unteren Zeichens vereinsamt. Aber er steht zu dem\nstarken oberen Strich im Verhältnis der Entsprechung, darum findet er in\nihm seine Ergänzung. Durch diese Trennung entstehen aus dreien zwei,\ndurch die Vereinigung entsteht aus einem auch zwei, so wird das, was zu\nviel ist, gemindert und das, was zu wenig ist, gemehrt. Durch den Hergang,\nder sich zwischen den Zeichen Kiän und Kun des ursprünglichen Zeichens\nabspielt, entstehen die beiden jüngsten Kinder Gen und Dui. Der Strich\nSechs auf drittem Platz, der im untern Zeichen einsam ist, soll aber nicht\nwieder daran denken, mit den beiden andern zusammen zu gehen, dadurch\nwürden Mißverständnisse entstehen.\nKungtse sagt über diesen Strich: "Himmel und Erde kommen in Berührung,\nund alle Dinge bilden sich und gewinnen Form. Das Männliche und das\nWeibliche mischt seinen Samen, und alle Wesen bilden sich und werden\ngeboren. Im Buch der Wandlungen heißt es: Wenn drei Menschen mit-\neinander wandern, so vermindern sie sich um einen Menschen. Wenn ein\nMensch wandert, so findet er seinen Gefährten." Das bezieht sich auf die\nWirkung des Einswerdens."	Wenn ein Mensch zu dreien wandeln wollte, so entstünde\nMißtrauen.\nDer Text sagt, daß drei Menschen, wenn sie zusammengehen, sich um einen\nvermindern, und wenn ein Mensch wandert, er einen Gefährten findet. Das\nbezieht sich auf die Wandlung, die innerhalb des unteren Zeichens vor sich\nging. Es bestand erst aus den drei starken Strichen des Zeichens Kiän, das\nSchöpferische. Sie sind miteinander auf dem Weg. Da trennt sich einer von\nihnen und geht nach oben an den oberen Platz des oberen Zeichens. Der\nschwache Strich, der statt dessen an die dritte Stelle tritt, ist unter den bei-\nden andern Strichen des unteren Zeichens vereinsamt. Aber er steht zu dem\nstarken oberen Strich im Verhältnis der Entsprechung, darum findet er in\nihm seine Ergänzung. Durch diese Trennung entstehen aus dreien zwei,\ndurch die Vereinigung entsteht aus einem auch zwei, so wird das, was zu\nviel ist, gemindert und das, was zu wenig ist, gemehrt. Durch den Hergang,\nder sich zwischen den Zeichen Kiän und Kun des ursprünglichen Zeichens\nabspielt, entstehen die beiden jüngsten Kinder Gen und Dui. Der Strich\nSechs auf drittem Platz, der im untern Zeichen einsam ist, soll aber nicht\nwieder daran denken, mit den beiden andern zusammen zu gehen, dadurch\nwürden Mißverständnisse entstehen.\nKungtse sagt über diesen Strich: "Himmel und Erde kommen in Berührung,\nund alle Dinge bilden sidi und gewinnen Form. Das Männliche und das\nWeibliche mischt seinen Samen, und alle Wesen bilden sich und werden\ngeboren. Im Buch der Wandlungen heißt es: "Wenn drei Menschen mit-\neinander wandern, so vermindern sie sich um einen Menschen. Wenn ein\nMensch wandert, so findet er seinen Gefährten." Das bezieht sich auf die\n-Wirkung des Einswerdens."	Wenn ein Mensch zu dreien wandeln wollte, so entstünde\nMißtrauen.\nDer Text sagt, daß drei Menschen, wenn sie zusammengehen, sich um einen\nvermindern, und wenn ein Mensch wandert, er einen Gefährten findet. Das\nbezieht sich auf die Wandlung, die innerhalb des unteren Zeichens vor sich\nging. Es bestand erst aus den drei starken Strichen des Zeichens Kiän, das\nSchöpferische. Sie sind miteinander auf dem Weg. Da trennt sich einer von\nihnen und geht nach oben an den oberen Platz des oberen Zeichens. Der\nschwache Strich, der statt dessen an die dritte Stelle tritt, ist unter den bei-\nden andern Strichen des unteren Zeichens vereinsamt. Aber er steht zu dem\nstarken oberen Strich im Verhältnis der Entsprechung, darum findet er in\nihm seine Ergänzung. Durch diese Trennung entstehen aus dreien zwei,\ndurch die Vereinigung entsteht aus einem auch zwei, so wird das, was zu\nviel ist, gemindert und das, was zu wenig ist, gemehrt. Durch den Hergang,\nder sich zwischen den Zeichen Kiän und Kun des ursprünglichen Zeichens\nabspielt, entstehen die beiden jüngsten Kinder Gen und Dui. Der Strich\nSechs auf drittem Platz, der im untern Zeichen einsam ist, soll aber nicht\nwieder daran denken, mit den beiden andern zusammen zu gehen, dadurch\nwürden Mißverständnisse entstehen.\nKungtse sagt über diesen Strich: "Himmel und Erde kommen in Berührung,\nund alle Dinge bilden sidi und gewinnen Form. Das Männliche und das\nWeibliche mischt seinen Samen, und alle Wesen bilden sich und werden\ngeboren. Im Buch der Wandlungen heißt es: "Wenn drei Menschen mit-\neinander wandern, so vermindern sie sich um einen Menschen. Wenn ein\nMensch wandert, so findet er seinen Gefährten." Das bezieht sich auf die\n-Wirkung des Einswerdens."	disputed	482-485	Wenn ein Mensch zu dreien wandeln wollte, so entstünde\nMißtrauen.\nDer Text sagt, daß drei Menschen, wenn sie zusammengehen, sich um einen\nvermindern, und wenn ein Mensch wandert, er einen Gefährten findet. Das\nbezieht sich auf die Wandlung, die innerhalb des unteren Zeichens vor sich\nging. Es bestand erst aus den drei starken Strichen des Zeichens Kiän, das\nSchöpferische. Sie sind miteinander auf dem Weg. Da trennt sich einer von\nihnen und geht nach oben an den oberen Platz des oberen Zeichens. Der\nschwache Strich, der statt dessen an die dritte Stelle tritt, ist unter den beiden andern Strichen des unteren Zeichens vereinsamt. Aber er steht zu dem\nstarken oberen Strich im Verhältnis der Entsprechung, darum findet er in\nihm seine Ergänzung. Durch diese Trennung entstehen aus dreien zwei,\ndurch die Vereinigung entsteht aus einem auch zwei, so wird das, was zu\nviel ist, gemindert und das, was zu wenig ist, gemehrt. Durch den Hergang,\nder sich zwischen den Zeichen Kiän und Kun des ursprünglichen Zeichens\nabspielt, entstehen die beiden jüngsten Kinder Gen und Dui. Der Strich\nSechs auf drittem Platz, der im untern Zeichen einsam ist, soll aber nicht\nwieder daran denken, mit den beiden andern zusammen zu gehen, dadurch\nwürden Mißverständnisse entstehen.\nKungtse sagt über diesen Strich: "Himmel und Erde kommen in Berührung,\nund alle Dinge bilden sidi und gewinnen Form. Das Männliche und das\nWeibliche mischt seinen Samen, und alle Wesen bilden sich und werden\ngeboren. Im Buch der Wandlungen heißt es: "Wenn drei Menschen miteinander wandern, so vermindern sie sich um einen Menschen. Wenn ein\nMensch wandert, so findet er seinen Gefährten." Das bezieht sich auf die\n-Wirkung des Einswerdens."	cerrado	coincide_pass04
L5_b_comentario	Das erhabene Heil der Sechs auf fünftem Platz kommt daher,\ndaß sie von oben her gesegnet ist.\nWenn er bereichert wird, so können dem zehn Paar Schildkrötenschalen\nnicht widersprechen, und es kommt erhabenes Heil. Die Zahl zehn wird durch\n1.\nD\ndas Kernzeichen Kun nahegelegt. Die Schildkröte gehört zum Zeichen Li\ndas freilich nur sehr gezwungen in das Zeichen hineingedeutet werden\nkann. Eine große Orakelschildkröte kostet zwanzig Kaurischnecken. Eine\nDoppelkaurischnecke wird Paar genannt. Dies die eine Erklärung: eine zehn\nPaar Kaurischnecken werte Schildkröte. Nach der andern Erklärung han-\ndelt es sich um zehn Paar Schildkrötenschalen. Der Segen von oben ist nahe-\ngelegt durch den oberen starken Strich, der das Zeichen schützend überdeckt.	Das erhabene Heil der Sechs auf fünftem Platz kommt daher,\ndaß sie von oben her gesegnet ist.\nWenn er bereichert wird, so können dem zehn Paar Schildkrötenschalen\nnicht widersprechen, und es kommt erhabenes Heil. Die Zahl zehn wird durch\nTOO\n"\n¿\n$\nC\n?\ndas Kernzeichen Kun nahegelegt. Die Schildkröte gehört zum Zeichen Li\ndas freilich nur sehr gezwungen in das Zeichen hineingedeutet werden\nkann. Eine große Orakelschildkröte kostet zwanzig Kaurischnecken. Eine\nDoppelkaurischnecke wird Paar genannt. Dies die eine Erklärung: eine zehn\nPaar Kaurischnecken werte Schildkröte. Nach der andern Erklärung han-\ndelt es sich um zehn Paar Schildkrötenschalen. Der Segen von oben ist nahe-\ngelegt durch den oberen starken Strich, der das Zeichen schützend überdeckt.	Das erhabene Heil der Sechs auf fünftem Platz kommt daher,\ndaß sie von oben her gesegnet ist.\nWenn er bereichert wird, so können dem zehn Paar Schildkrötenschalen\nnicht widersprechen, und es kommt erhabenes Heil. Die Zahl zehn wird durch\n1.\nD\ndas Kernzeichen Kun nahegelegt. Die Schildkröte gehört zum Zeichen Li\ndas freilich nur sehr gezwungen in das Zeichen hineingedeutet werden\nkann. Eine große Orakelschildkröte kostet zwanzig Kaurischnecken. Eine\nDoppelkaurischnecke wird Paar genannt. Dies die eine Erklärung: eine zehn\nPaar Kaurischnecken werte Schildkröte. Nach der andern Erklärung han-\ndelt es sich um zehn Paar Schildkrötenschalen. Der Segen von oben ist nahe-\ngelegt durch den oberen starken Strich, der das Zeichen schützend überdeckt.	disputed	482-485	Das erhabene Heil der Sechs auf fünftem Platz kommt daher,\ndaß sie von oben her gesegnet ist.\nWenn er bereichert wird, so können dem zehn Paar Schildkrötenschalen\nnicht widersprechen, und es kommt erhabenes Heil. Die Zahl zehn wird durch\nTOO\n"\n¿\n$\nC\n?\ndas Kernzeichen Kun nahegelegt. Die Schildkröte gehört zum Zeichen Li\ndas freilich nur sehr gezwungen in das Zeichen hineingedeutet werden\nkann. Eine große Orakelschildkröte kostet zwanzig Kaurischnecken. Eine\nDoppelkaurischnecke wird Paar genannt. Dies die eine Erklärung: eine zehn\nPaar Kaurischnecken werte Schildkröte. Nach der andern Erklärung handelt es sich um zehn Paar Schildkrötenschalen. Der Segen von oben ist nahegelegt durch den oberen starken Strich, der das Zeichen schützend überdeckt.	cerrado	coincide_pass04
L6_a_oraculo	Wenn man ohne Minderung der andern gemehrt wird, so ist\ndas kein Makel. Beharrlichkeit bringt Heil. Fördernd ist es,\netwas zu unternehmen. Man bekommt Diener, aber hat kein\nbesonderes Heim mehr.	Wenn man ohne Minderung der andern gemehrt wird, so ist\ndas kein Makel. Beharrlichkeit bringt Heil. Fördernd ist es,\netwas zu unternehmen. Man bekommt Diener, aber hat kein\nbesonderes Heim mehr.\n-	Wenn man ohne Minderung der andern gemehrt wird, so ist\ndas kein Makel. Beharrlichkeit bringt Heil. Fördernd ist es,\netwas zu unternehmen. Man bekommt Diener, aber hat kein\nbesonderes Heim mehr.\n-	disputed	482-485	Wenn man ohne Minderung der andern gemehrt wird, so ist\ndas kein Makel. Beharrlichkeit bringt Heil. Fördernd ist es,\netwas zu unternehmen. Man bekommt Diener, aber hat kein\nbesonderes Heim mehr.	cerrado	coincide_pass02
