campo	pass02	pass04	reconciliado	estado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
ruler_note	Dui und\nKiän\ner Herr des Zeichens ist der Yangstrich auf dem vierten Platz; denn\nDer\nsteht an ihrer Spitze.	Dui und\nKiän\ner Herr des Zeichens ist der Yangstrich auf dem vierten Platz; denn\ndie vier Yangstriche begründen die Macht des Zeichens, und der vierte\nsteht an ihrer Spitze.\nDe	Dui und\nKiän\ner Herr des Zeichens ist der Yangstrich auf dem vierten Platz; denn\ndie vier Yangstriche begründen die Macht des Zeichens, und der vierte\nsteht an ihrer Spitze.\nDe	disputed	456-458	Der Herr des Zeichens ist der Yangstrich auf dem vierten Platz; denn\ndie vier Yangstriche begründen die Macht des Zeichens, und der vierte\nsteht an ihrer Spitze.	cerrado	coincide_ninguno
misc_notes	Des Großen Macht zeigt sich darin, daß man innehält.\nBeigefügte Urteile\nIm höchsten Altertum wohnten die Menschen in Höhlen und\nWäldern. Die Heiligen späterer Zeit verwandelten das in\nGebäude. Oben war ein Firstbalken, abwärts davon ein Dach,\num Wind und Regen abzuhalten. Das entnahmen sie wohl\ndem Zeichen "Des Großen Macht".\nDie vier starken Striche zusammen werden auch im Zeichen Da Go (Nr. 28)\nals Firstbalken betrachtet. Die zwei geteilten Striche oben stellen Regen und\nWind dar.\nDas Zeichen ist seiner Form nach das verdoppelte Zeichen Dui. Dui hat als\nTier das Schaf (bzw. die Ziege) beigeordnet, daher haben die einzelnen\nStridie mehrfach als Bild den Ziegenbock. Die beiden oberen Striche sind\ndabei die Hörner.\nWas der Sinn des Zeichens zum Ausdruck bringt, ist der Gegensatz von\nMacht und Gewalt.\nDas Zeichen ist die Umkehrung des vorigen.	Des Großen Macht zeigt sich darin, daß man innehält.\nBeigefügte Urteile\nIm höchsten Altertum wohnten die Menschen in Höhlen und\nWäldern. Die Heiligen späterer Zeit verwandelten das in\nGebäude. Oben war ein Firstbalken, abwärts davon ein Dach,\num Wind und Regen abzuhalten. Das entnahmen sie wohl\ndem Zeichen,,Des Großen Macht".\nDie vier starken Striche zusammen werden auch im Zeichen Da Go (Nr. 28)\nals Firstbalken betrachtet. Die zwei geteilten Striche oben stellen Regen und\nWind dar.\nDas Zeichen ist seiner Form nach das verdoppelte Zeichen Dui. Dui hat als\nTier das Schaf (bzw. die Ziege) beigeordnet, daher haben die einzelnen\nStriche mehrfach als Bild den Ziegenbock. Die beiden oberen Striche sind\ndabei die Hörner.\nWas der Sinn des Zeichens zum Ausdruck bringt, ist der Gegensatz von\nMacht und Gewalt.\nDas Zeichen ist die Umkehrung des vorigen.	Des Großen Macht zeigt sich darin, daß man innehält.\nBeigefügte Urteile\nIm höchsten Altertum wohnten die Menschen in Höhlen und\nWäldern. Die Heiligen späterer Zeit verwandelten das in\nGebäude. Oben war ein Firstbalken, abwärts davon ein Dach,\num Wind und Regen abzuhalten. Das entnahmen sie wohl\ndem Zeichen,,Des Großen Macht".\nDie vier starken Striche zusammen werden auch im Zeichen Da Go (Nr. 28)\nals Firstbalken betrachtet. Die zwei geteilten Striche oben stellen Regen und\nWind dar.\nDas Zeichen ist seiner Form nach das verdoppelte Zeichen Dui. Dui hat als\nTier das Schaf (bzw. die Ziege) beigeordnet, daher haben die einzelnen\nStriche mehrfach als Bild den Ziegenbock. Die beiden oberen Striche sind\ndabei die Hörner.\nWas der Sinn des Zeichens zum Ausdruck bringt, ist der Gegensatz von\nMacht und Gewalt.\nDas Zeichen ist die Umkehrung des vorigen.	disputed	456-458	Des Großen Macht zeigt sich darin, daß man innehält.\nBeigefügte Urteile\nIm höchsten Altertum wohnten die Menschen in Höhlen und\nWäldern. Die Heiligen späterer Zeit verwandelten das in\nGebäude. Oben war ein Firstbalken, abwärts davon ein Dach,\num Wind und Regen abzuhalten. Das entnahmen sie wohl\ndem Zeichen „Des Großen Macht".\nDie vier starken Striche zusammen werden auch im Zeichen Da Go (Nr. 28)\nals Firstbalken betrachtet. Die zwei geteilten Striche oben stellen Regen und\nWind dar.\nDas Zeichen ist seiner Form nach das verdoppelte Zeichen Dui. Dui hat als\nTier das Schaf (bzw. die Ziege) beigeordnet, daher haben die einzelnen\nStriche mehrfach als Bild den Ziegenbock. Die beiden oberen Striche sind\ndabei die Hörner.\nWas der Sinn des Zeichens zum Ausdruck bringt, ist der Gegensatz von\nMacht und Gewalt.\nDas Zeichen ist die Umkehrung des vorigen.	cerrado	coincide_ninguno
commentary_decision	Des Großen Macht bedeutet, daß die Großen mächtig sind.\nStark in der Bewegung, darauf beruht die Macht.\n,,Des Großen Macht. Fördernd ist Beharrlichkeit",\ndenn das Große muß recht sein.\nGroß und recht: so vermag man die Verhältnisse von Himmel\nund Erde zu schauen.\nDem ersten Monat ist das Zeichen\nTai beigeordnet. Obwohl darin die lichten Striche im Vordringen sind,\nsind sie doch noch nicht in der Überzahl. Dem dritten Monat ist das\nZeichen\nGuai beigeordnet. Hier sind die lichten Striche zwar sehr stark in\nder Überzahl, aber schon steht auch der Niedergang bevor: beides\nkann man nicht als Macht bezeichnen. Aber die Anwesenheit von\nvier Yangstrichen zeigt die Macht. Die Stärke ist die Eigenschaft des inne-\nren Halbzeichens, des Schöpferischen, die Bewegung ist die Eigenschaft des\näußeren Halbzeichens, des Erregenden. Die Stärke bewirkt, daß man die\nSelbstsucht der sinnlichen Triebe besiegen kann, die Bewegung bewirkt,\ndaß man seinen festen Willensentschluß zur Ausführung bringt. Auf diese\nWeise läßt sich alles erreichen. Hierauf beruht eben die Macht. Wenn es\nheißt, das Große muß recht sein, so ist damit gesagt, daß groß und recht\nnicht zwei Dinge sind, sondern ohne Rechtsein gibt es keine Größe. Die Ver-\nhältnisse von Himmel und Erde sind eben nur groß und recht.	Des Großen Macht bedeutet, daß die Großen mächtig sind.\nStark in der Bewegung, darauf beruht die Macht.\nDes Großen Macht. Fördernd ist Beharrlichkeit",\ndenn das Große muß recht sein.\nGroß und recht: so vermag man die Verhältnisse von Himmel\nund Erde zu schauen.\n"\nDem ersten Monat ist das Zeichen\nTai beigeordnet. Obwohl darin die lichten Striche im Vordringen sind,\nsind sie doch noch nicht in der Überzahl. Dem dritten Monat ist das\nZeichen\nGuai beigeordnet. Hier sind die lichten Striche zwar sehr stark in\nder Überzahl, aber schon steht auch der Niedergang bevor: beides\nkann man nicht als Macht bezeichnen. Aber die Anwesenheit von\nvier Yangstrichen zeigt die Macht. Die Stärke ist die Eigenschaft des inne-\nren Halbzeichens, des Schöpferischen, die Bewegung ist die Eigenschaft des\näußeren Halbzeichens, des Erregenden. Die Stärke bewirkt, daß man die\nSelbstsucht der sinnlichen Triebe besiegen kann, die Bewegung bewirkt,\ndaß man seinen festen Willensentschluß zur Ausführung bringt. Auf diese\nWeise läßt sich alles erreichen. Hierauf beruht eben die Macht. Wenn es\nheißt, das Große muß recht sein, so ist damit gesagt, daß groß und recht\nnicht zwei Dinge sind, sondern ohne Rechtsein gibt es keine Größe. Die Ver-\nhältnisse von Himmel und Erde sind eben nur groß und recht.	Des Großen Macht bedeutet, daß die Großen mächtig sind.\nStark in der Bewegung, darauf beruht die Macht.\nDes Großen Macht. Fördernd ist Beharrlichkeit",\ndenn das Große muß recht sein.\nGroß und recht: so vermag man die Verhältnisse von Himmel\nund Erde zu schauen.\n"\nDem ersten Monat ist das Zeichen\nTai beigeordnet. Obwohl darin die lichten Striche im Vordringen sind,\nsind sie doch noch nicht in der Überzahl. Dem dritten Monat ist das\nZeichen\nGuai beigeordnet. Hier sind die lichten Striche zwar sehr stark in\nder Überzahl, aber schon steht auch der Niedergang bevor: beides\nkann man nicht als Macht bezeichnen. Aber die Anwesenheit von\nvier Yangstrichen zeigt die Macht. Die Stärke ist die Eigenschaft des inne-\nren Halbzeichens, des Schöpferischen, die Bewegung ist die Eigenschaft des\näußeren Halbzeichens, des Erregenden. Die Stärke bewirkt, daß man die\nSelbstsucht der sinnlichen Triebe besiegen kann, die Bewegung bewirkt,\ndaß man seinen festen Willensentschluß zur Ausführung bringt. Auf diese\nWeise läßt sich alles erreichen. Hierauf beruht eben die Macht. Wenn es\nheißt, das Große muß recht sein, so ist damit gesagt, daß groß und recht\nnicht zwei Dinge sind, sondern ohne Rechtsein gibt es keine Größe. Die Ver-\nhältnisse von Himmel und Erde sind eben nur groß und recht.	disputed	456-458	Des Großen Macht bedeutet, daß die Großen mächtig sind.\nStark in der Bewegung, darauf beruht die Macht.\n„Des Großen Macht. Fördernd ist Beharrlichkeit":\ndenn das Große muß recht sein.\nGroß und recht: so vermag man die Verhältnisse von Himmel\nund Erde zu schauen.\nDem ersten Monat ist das Zeichen\nTai beigeordnet. Obwohl darin die lichten Striche im Vordringen sind,\nsind sie doch noch nicht in der Überzahl. Dem dritten Monat ist das\nZeichen\nGuai beigeordnet. Hier sind die lichten Striche zwar sehr stark in\nder Überzahl, aber schon steht auch der Niedergang bevor: beides\nkann man nicht als Macht bezeichnen. Aber die Anwesenheit von\nvier Yangstrichen zeigt die Macht. Die Stärke ist die Eigenschaft des inneren Halbzeichens, des Schöpferischen, die Bewegung ist die Eigenschaft des\näußeren Halbzeichens, des Erregenden. Die Stärke bewirkt, daß man die\nSelbstsucht der sinnlichen Triebe besiegen kann, die Bewegung bewirkt,\ndaß man seinen festen Willensentschluß zur Ausführung bringt. Auf diese\nWeise läßt sich alles erreichen. Hierauf beruht eben die Macht. Wenn es\nheißt, das Große muß recht sein, so ist damit gesagt, daß groß und recht\nnicht zwei Dinge sind, sondern ohne Rechtsein gibt es keine Größe. Die Verhältnisse von Himmel und Erde sind eben nur groß und recht.	cerrado	coincide_pass04
image_oraculo	Der Donner ist am Himmel oben: das Bild der Macht des\nGroßen. So tritt der Edle nicht auf Wege, die nicht der Ord-\nnung entsprechen.\nDas obere Halbzeichen ist Dschen, der Donner, das untere Kiän, der Himmel.\nDer Donner oben am Himmel zeigt die Macht des Großen in voller Ent-	Der Donner ist am Himmel oben: das Bild der Macht des\nGroßen. So tritt der Edle nicht auf Wege, die nicht der Ord-\nnung entsprechen.\nDas obere Halbzeichen ist Dschen, der Donner, das untere Kiän, der Himmel.\nDer Donner oben am Himmel zeigt die Macht des Großen in voller Ent-\nEst	Der Donner ist am Himmel oben: das Bild der Macht des\nGroßen. So tritt der Edle nicht auf Wege, die nicht der Ord-\nnung entsprechen.\nDas obere Halbzeichen ist Dschen, der Donner, das untere Kiän, der Himmel.\nDer Donner oben am Himmel zeigt die Macht des Großen in voller Ent-\nEst	disputed	456-458	Der Donner ist am Himmel oben: das Bild der Macht des\nGroßen. So tritt der Edle nicht auf Wege, die nicht der Ordnung entsprechen.	cerrado	coincide_ninguno
commentary_image	faltung. Das Zeichen Dschen hat als Bild auch den Fuß, das Zeichen Kiän\nals Eigenschaft,,groß und recht". Der Fuß tritt also auf das Große und\nRechte und wandelt darauf. Die Stärke des Zeichens Kiän gibt der Be-\nwegung des Zeichens Dschen die Kraft zum entschlossenen Guten, und dar-\nauf beruht die große Macht.\nAnfangs Neun:	faltung. Das Zeichen Dschen hat als Bild auch den Fuß, das Zeichen Kiän\nals Eigenschaft "groß und recht". Der Fuß tritt also auf das Große und\nRechte und wandelt darauf. Die Stärke des Zeichens Kiän gibt der Be-\nwegung des Zeichens Dschen die Kraft zum entschlossenen Guten, und dar-\nauf beruht die große Macht.	faltung. Das Zeichen Dschen hat als Bild auch den Fuß, das Zeichen Kiän\nals Eigenschaft "groß und recht". Der Fuß tritt also auf das Große und\nRechte und wandelt darauf. Die Stärke des Zeichens Kiän gibt der Be-\nwegung des Zeichens Dschen die Kraft zum entschlossenen Guten, und dar-\nauf beruht die große Macht.	disputed	456-458	Das obere Halbzeichen ist Dschen, der Donner, das untere Kiän, der Himmel.\nDer Donner oben am Himmel zeigt die Macht des Großen in voller Entfaltung. Das Zeichen Dschen hat als Bild auch den Fuß, das Zeichen Kiän\nals Eigenschaft „groß und recht". Der Fuß tritt also auf das Große und\nRechte und wandelt darauf. Die Stärke des Zeichens Kiän gibt der Bewegung des Zeichens Dschen die Kraft zum entschlossenen Guten, und darauf beruht die große Macht.	cerrado	coincide_ninguno
L1_b_comentario	Macht in den Zehen."\nDas führt gewißlich zu MiBerfolg.\nDer Anfangsstrich hat wie häufig die Bedeutung der Zehen (vgl. Nr. 31),\nwährend die oberen Striche die Hörner bedeuten.	Macht in den Zehen."\nn\nDas führt gewißlich zu Mißerfolg.\nDer Anfangsstrich hat wie häufig die Bedeutung der Zehen (vgl. Nr. 31),\nwährend die oberen Striche die Hörner bedeuten.	Macht in den Zehen."\nn\nDas führt gewißlich zu Mißerfolg.\nDer Anfangsstrich hat wie häufig die Bedeutung der Zehen (vgl. Nr. 31),\nwährend die oberen Striche die Hörner bedeuten.	disputed	456-458	Macht in den Zehen."\nDas führt gewißlich zu Mißerfolg.\nDer Anfangsstrich hat wie häufig die Bedeutung der Zehen (vgl. Nr. 31),\nwährend die oberen Striche die Hörner bedeuten.	cerrado	coincide_pass04
L2_b_comentario	Daß die Neun auf zweitem Platz durch Beharrlichkeit Heil\nfindet, kommt daher, daß sie an zentraler Stelle ist.\nAn sich ist die Neun als starker Strich auf dem zweiten, d. h. einem schwachen\nPlatz nicht korrekt, und man sollte daher denken, daß Beharrlichkeit nicht\nanempfohlen würde. Aber der Platz ist zentral, zudem im Zentrum des\nZeichens,,Himmel", daher an sich stark. Außerdem ist eine feste Ent-\nsprechung zur Sechs auf fünftem Platz da. Das alles deutet darauf, daß Be-\nharrlichkeit auf dem eingenommenen Platz heilvoll wirkt.	Daß die Neun auf zweitem Platz durch Beharrlichkeit Heil\nfindet, kommt daher, daß sie an zentraler Stelle ist.\nAn sich ist die Neun als starker Strich auf dem zweiten, d. h. einem schwachen\nPlatz nicht korrekt, und man sollte daher denken, daß Beharrlichkeit nicht\nanempfohlen würde. Aber der Platz ist zentral, zudem im Zentrum des\nZeichens "Himmel", daher an sich stark. Außerdem ist eine feste Ent-\nsprechung zur Sechs auf fünftem Platz da. Das alles deutet darauf, daß Be-\nharrlichkeit auf dem eingenommenen Platz heilvoll wirkt.	Daß die Neun auf zweitem Platz durch Beharrlichkeit Heil\nfindet, kommt daher, daß sie an zentraler Stelle ist.\nAn sich ist die Neun als starker Strich auf dem zweiten, d. h. einem schwachen\nPlatz nicht korrekt, und man sollte daher denken, daß Beharrlichkeit nicht\nanempfohlen würde. Aber der Platz ist zentral, zudem im Zentrum des\nZeichens "Himmel", daher an sich stark. Außerdem ist eine feste Ent-\nsprechung zur Sechs auf fünftem Platz da. Das alles deutet darauf, daß Be-\nharrlichkeit auf dem eingenommenen Platz heilvoll wirkt.	disputed	456-458	Daß die Neun auf zweitem Platz durch Beharrlichkeit Heil\nfindet, kommt daher, daß sie an zentraler Stelle ist.\nAn sich ist die Neun als starker Strich auf dem zweiten, d. h. einem schwachen\nPlatz nicht korrekt, und man sollte daher denken, daß Beharrlichkeit nicht\nanempfohlen würde. Aber der Platz ist zentral, zudem im Zentrum des\nZeichens "Himmel", daher an sich stark. Außerdem ist eine feste Entsprechung zur Sechs auf fünftem Platz da. Das alles deutet darauf, daß Beharrlichkeit auf dem eingenommenen Platz heilvoll wirkt.	cerrado	coincide_pass04
L4_a_oraculo	Beharrlichkeit bringt Heil. Die Reue schwindet. Die Hecke\nöffnet sich; es gibt keine Verwicklung. Die Macht beruht auf\nder Achse eines großen Wagens.	Beharrlichkeit bringt Heil. Die Reue schwindet. Die Hecke\n!\nwww\nöffnet sich; es gibt keine Verwicklung. Die Macht beruht auf\nder Achse eines großen Wagens.	Beharrlichkeit bringt Heil. Die Reue schwindet. Die Hecke\n!\nwww\nöffnet sich; es gibt keine Verwicklung. Die Macht beruht auf\nder Achse eines großen Wagens.	disputed	456-458	Beharrlichkeit bringt Heil. Die Reue schwindet. Die Hecke\nöffnet sich; es gibt keine Verwicklung. Die Macht beruht auf\nder Achse eines großen Wagens.	cerrado	coincide_pass04
L6_b_comentario	Er kann nicht zurück. Er kann nicht voran."\nDas ist nicht glückbringend.\n,,Merkt man die Schwierigkeit, so bringt das Heil."\nDer Fehler ist nicht von Dauer.\nDer Strich ist auf der Höhe der Bewegung, an der Spitze der Gestalt des\nBockes, die das Zeichen zum Bild hat. Daher wird der Gedanke des StoBens\nmit den Hörnern nahegelegt. Aber da er am Ende ist, kann er nicht mehr\nweiter, daher Verwirrung und Schwierigkeiten. Aber der Strich ist seiner\nArt nach weich. Darum verhärtet er sich nicht in dem bockigen Wesen,\nsondern gibt nach, und dadurch wird der Fehler nicht zu einem dauernden\ngemacht.\n晉	Er kann nicht zurück. Er kann nicht voran."\nn\nDas ist nicht glückbringend.\n,,Merkt man die Schwierigkeit, so bringt das Heil."\nDer Fehler ist nicht von Dauer.\nDer Strich ist auf der Höhe der Bewegung, an der Spitze der Gestalt des\nBockes, die das Zeichen zum Bild hat. Daher wird der Gedanke des Stoßens\nmit den Hörnern nahegelegt. Aber da er am Ende ist, kann er nicht mehr\nweiter, daher Verwirrung und Schwierigkeiten. Aber der Strich ist seiner\nArt nach weich. Darum verhärtet er sich nicht in dem bockigen Wesen,\nsondern gibt nach, und dadurch wird der Fehler nicht zu einem dauernden\ngemacht.\nLE ATT	Er kann nicht zurück. Er kann nicht voran."\nn\nDas ist nicht glückbringend.\n,,Merkt man die Schwierigkeit, so bringt das Heil."\nDer Fehler ist nicht von Dauer.\nDer Strich ist auf der Höhe der Bewegung, an der Spitze der Gestalt des\nBockes, die das Zeichen zum Bild hat. Daher wird der Gedanke des Stoßens\nmit den Hörnern nahegelegt. Aber da er am Ende ist, kann er nicht mehr\nweiter, daher Verwirrung und Schwierigkeiten. Aber der Strich ist seiner\nArt nach weich. Darum verhärtet er sich nicht in dem bockigen Wesen,\nsondern gibt nach, und dadurch wird der Fehler nicht zu einem dauernden\ngemacht.\nLE ATT	disputed	456-458	Er kann nicht zurück. Er kann nicht voran."\nDas ist nicht glückbringend.\n„Merkt man die Schwierigkeit, so bringt das Heil."\nDer Fehler ist nicht von Dauer.\nDer Strich ist auf der Höhe der Bewegung, an der Spitze der Gestalt des\nBockes, die das Zeichen zum Bild hat. Daher wird der Gedanke des Stoßens\nmit den Hörnern nahegelegt. Aber da er am Ende ist, kann er nicht mehr\nweiter, daher Verwirrung und Schwierigkeiten. Aber der Strich ist seiner\nArt nach weich. Darum verhärtet er sich nicht in dem bockigen Wesen,\nsondern gibt nach, und dadurch wird der Fehler nicht zu einem dauernden\ngemacht.	cerrado	coincide_ninguno
hex_fin	34				456-458			
