campo	pass02	pass04	reconciliado	estado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
ruler_note	Dschen und\nKan\nigentlich sind auch beim Zeichen Gen die beiden lichten Striche die Her-\nzendens, Bedeutung Zeichens der Stillstand-\nberuht eben darauf, daß das Lichte stillesteht. Darum gilt der dritte Strich\nnicht als Herr, sondern nur der oberste.	Dschen und\nEigen\n"\nigentlich sind auch beim Zeichen Gen die beiden lichten Striche die Her-\nren des Zeichens. Aber die Bedeutung des Zeichens der Stillstand"\nberuht eben darauf, daß das Lichte stillesteht. Darum gilt der dritte Stric\nnicht als Herr, sondern nur der oberste.	Dschen und\nEigen\n"\nigentlich sind auch beim Zeichen Gen die beiden lichten Striche die Her-\nren des Zeichens. Aber die Bedeutung des Zeichens der Stillstand"\nberuht eben darauf, daß das Lichte stillesteht. Darum gilt der dritte Stric\nnicht als Herr, sondern nur der oberste.	disputed	528-531	Dschen und\nEigen\n"\nigentlich sind auch beim Zeichen Gen die beiden lichten Striche die Herren des Zeichens. Aber die Bedeutung des Zeichens der Stillstand"\nberuht eben darauf, daß das Lichte stillesteht. Darum gilt der dritte Stric\nnicht als Herr, sondern nur der oberste.	cerrado	coincide_pass04
sequence	Die Dinge können sich nicht dauernd bewegen, man muß sie\ninnehalten machen. Darum folgt darauf das Zeichen: Das\nStillehalten. Stillehalten bedeutet innehalten.	Die Dinge können sich nicht dauernd bewegen, man muß sie\ninnehalten machen. Darum folgt darauf das Zeichen: Das\nStillehalten. Stillehalten bedeutet innehalten.\nStillehalten bedeutet innehalten.\nDas Zeichen ist die Umkehrung des vorigen. Es ist das Doppelzeichen von\nGen, das den jüngsten Sohn, den Berg, bedeutet. Der Platz von Gen ist der\nNordosten zwischen Kan im Norden und Dschen im Osten. Es ist der ge-\nheimnisvolle Ort, wo aller Dinge Anfang und Ende ist, wo Tod und Geburt\nineinander übergehen. Die Eigenschaft des Zeichens ist das Stillehalten,\nweil die starken Striche, deren Tendenz nach oben geht, am Ziele angelangt\nsind.	Die Dinge können sich nicht dauernd bewegen, man muß sie\ninnehalten machen. Darum folgt darauf das Zeichen: Das\nStillehalten. Stillehalten bedeutet innehalten.\nStillehalten bedeutet innehalten.\nDas Zeichen ist die Umkehrung des vorigen. Es ist das Doppelzeichen von\nGen, das den jüngsten Sohn, den Berg, bedeutet. Der Platz von Gen ist der\nNordosten zwischen Kan im Norden und Dschen im Osten. Es ist der ge-\nheimnisvolle Ort, wo aller Dinge Anfang und Ende ist, wo Tod und Geburt\nineinander übergehen. Die Eigenschaft des Zeichens ist das Stillehalten,\nweil die starken Striche, deren Tendenz nach oben geht, am Ziele angelangt\nsind.	disputed	528-531	Die Dinge können sich nicht dauernd bewegen, man muß sie\ninnehalten machen. Darum folgt darauf das Zeichen: Das\nStillehalten. Stillehalten bedeutet innehalten.\nStillehalten bedeutet innehalten.\nDas Zeichen ist die Umkehrung des vorigen. Es ist das Doppelzeichen von\nGen, das den jüngsten Sohn, den Berg, bedeutet. Der Platz von Gen ist der\nNordosten zwischen Kan im Norden und Dschen im Osten. Es ist der geheimnisvolle Ort, wo aller Dinge Anfang und Ende ist, wo Tod und Geburt\nineinander übergehen. Die Eigenschaft des Zeichens ist das Stillehalten,\nweil die starken Striche, deren Tendenz nach oben geht, am Ziele angelangt\nsind.	cerrado	coincide_pass04
misc_notes	Stillehalten bedeutet innehalten.\nDas Zeichen ist die Umkehrung des vorigen. Es ist das Doppelzeichen von\nGen, das den jüngsten Sohn, den Berg, bedeutet. Der Platz von Gen ist der\nNordosten zwischen Kan im Norden und Dschen im Osten. Es ist der ge-\nheimnisvolle Ort, wo aller Dinge Anfang und Ende ist, wo Tod und Geburt\nineinander übergehen. Die Eigenschaft des Zeichens ist das Stillehalten,\nweil die starken Striche, deren Tendenz nach oben geht, am Ziele angelangt\nsind.	Kan	Stillehalten bedeutet innehalten.\nDas Zeichen ist die Umkehrung des vorigen. Es ist das Doppelzeichen von\nGen, das den jüngsten Sohn, den Berg, bedeutet. Der Platz von Gen ist der\nNordosten zwischen Kan im Norden und Dschen im Osten. Es ist der ge-\nheimnisvolle Ort, wo aller Dinge Anfang und Ende ist, wo Tod und Geburt\nineinander übergehen. Die Eigenschaft des Zeichens ist das Stillehalten,\nweil die starken Striche, deren Tendenz nach oben geht, am Ziele angelangt\nsind.	disputed	528-531	Stillehalten bedeutet innehalten.\nDas Zeichen ist die Umkehrung des vorigen. Es ist das Doppelzeichen von\nGen, das den jüngsten Sohn, den Berg, bedeutet. Der Platz von Gen ist der\nNordosten zwischen Kan im Norden und Dschen im Osten. Es ist der geheimnisvolle Ort, wo aller Dinge Anfang und Ende ist, wo Tod und Geburt\nineinander übergehen. Die Eigenschaft des Zeichens ist das Stillehalten,\nweil die starken Striche, deren Tendenz nach oben geht, am Ziele angelangt\nsind.	cerrado	coincide_pass02
commentary_decision	Stillehalten bedeutet innehalten.\nWenn es Zeit ist, innezuhalten, dann innehalten,\nWenn es Zeit ist, voranzuschreiten, dann voranschreiten:\nSo verfehlen Bewegung und Ruhe nicht die rechte Zeit,\nUnd ihr Lauf wird hell und klar.\nSein Innehalten stillhalten, das ist soviel wie an seinem Platz\ninnehalten. Die Oberen und Unteren stehen in gegensätz-\nlicher Beziehung und haben nichts miteinander gemein.\nDarum heißt es:,,Er empfindet nicht seinen Leib.\nEr geht in seinen Hof und sieht nicht seine Menschen.\nKein Makel."\nDas Zeichen bedingt seiner Natur nach eine Trennung des oberen und des\nunteren Halbzeichens. Das wird auch durch die divergierende Bewegung\nder Kernzeichen, von denen das obere aufwärts, das untere abwärts sich\nbewegt, angedeutet. Stillehalten ist der Sinn des Zeichens selbst, Bewe-\ngung ist der Sinn der Kernzeichen, darum ist die Erklärung gegeben, daß\nBewegung und Innehalten zur rechten Zeit beides zur Ruhe gehört: das\neine ist die Beharrung im Ruhezustand, das andere Beharrung im Bewe-\ngungszustand. Das Zeichen Gen hat einen inneren Glanz, da der lichte\nStrich oben über den beiden dunklen ist, so daß er nicht verdunkelt wird;\ndaher der Ausdruck: Ihr Lauf wird hell und klar." Der Rücken ist der hin-\ntere Teil des Körpers, der für das Ich unsichtbar ist, daher das Stillehalten\ndes Rückens, das Symbol für das Stillemachen des Ichs ist. Das untere Halb-\nzeichen deutet auf dieses Stillehalten des Rückens, so daß man seinen Kör-\nper, d. h. seine Persönlichkeit, nicht mehr gewahr wird. Das obere Zeichen\nbedeutet den Hof. Die einzelnen Linien stehen in keiner Beziehung, zu den\n"\nentsprechenden Linien des unteren Zeichens, daher drehen das obere Zei-\nchhen und das untere einander gleichsam den Rücken zu. So sieht man im\nHof die andern Menschen nicht ¹.	Stillehalten bedeutet innehalten.\nWenn es Zeit ist, innezuhalten, dann innehalten,\nWenn es Zeit ist, voranzuschreiten, dann voranschreiten:\nSo verfehlen Bewegung und Ruhe nicht die rechte Zeit,\nUnd ihr Lauf wird hell und klar.\nSein Innehalten stillhalten, das ist soviel wie an seinem Platz\ninnehalten. Die Oberen und Unteren stehen in gegensätz-\nlicher Beziehung und haben nichts miteinander gemein.\nDarum heißt es: "Er empfindet nicht seinen Leib.\nEr geht in seinen Hof und sieht nicht seine Menschen.\nKein Makel."\nDas Zeichen bedingt seiner Natur nach eine Trennung des oberen und des\nunteren Halbzeichens. Das wird auch durch die divergierende Bewegung\nder Kernzeichen, von denen das obere aufwärts, das untere abwärts sich\nbewegt, angedeutet. Stillehalten ist der Sinn des Zeichens selbst, Bewe-\ngung ist der Sinn der Kernzeichen, darum ist die Erklärung gegeben, daß\nBewegung und Innehalten zur rechten Zeit beides zur Ruhe gehört: das\neine ist die Beharrung im Ruhezustand, das andere Beharrung im Bewe-\ngungszustand. Das Zeichen Gen hat einen inneren Glanz, da der lichte\nStrich oben über den beiden dunklen ist, so daß er nicht verdunkelt wird;\ndaher der Ausdruck: "Ihr Lauf wird hell und klar." Der Rücken ist der hin-\ntere Teil des Körpers, der für das Ich unsichtbar ist, daher das Stillehalten\ndes Rückens, das Symbol für das Stillemachen des Ichs ist. Das untere Halb-\nzeichen deutet auf dieses Stillehalten des Rückens, so daß man seinen Kör-\nper, d. h. seine Persönlichkeit, nicht mehr gewahr wird. Das obere Zeichen\nbedeutet den Hof. Die einzelnen Linien stehen in keiner Beziehung zu den\n老\n​t\n"\nentsprechenden Linien des unteren Zeichens, daher drehen das obere Zei-\nchen und das untere einander gleichsam den Rücken zu. So sieht man im\nHof die andern Menschen nicht¹.	Stillehalten bedeutet innehalten.\nWenn es Zeit ist, innezuhalten, dann innehalten,\nWenn es Zeit ist, voranzuschreiten, dann voranschreiten:\nSo verfehlen Bewegung und Ruhe nicht die rechte Zeit,\nUnd ihr Lauf wird hell und klar.\nSein Innehalten stillhalten, das ist soviel wie an seinem Platz\ninnehalten. Die Oberen und Unteren stehen in gegensätz-\nlicher Beziehung und haben nichts miteinander gemein.\nDarum heißt es: "Er empfindet nicht seinen Leib.\nEr geht in seinen Hof und sieht nicht seine Menschen.\nKein Makel."\nDas Zeichen bedingt seiner Natur nach eine Trennung des oberen und des\nunteren Halbzeichens. Das wird auch durch die divergierende Bewegung\nder Kernzeichen, von denen das obere aufwärts, das untere abwärts sich\nbewegt, angedeutet. Stillehalten ist der Sinn des Zeichens selbst, Bewe-\ngung ist der Sinn der Kernzeichen, darum ist die Erklärung gegeben, daß\nBewegung und Innehalten zur rechten Zeit beides zur Ruhe gehört: das\neine ist die Beharrung im Ruhezustand, das andere Beharrung im Bewe-\ngungszustand. Das Zeichen Gen hat einen inneren Glanz, da der lichte\nStrich oben über den beiden dunklen ist, so daß er nicht verdunkelt wird;\ndaher der Ausdruck: "Ihr Lauf wird hell und klar." Der Rücken ist der hin-\ntere Teil des Körpers, der für das Ich unsichtbar ist, daher das Stillehalten\ndes Rückens, das Symbol für das Stillemachen des Ichs ist. Das untere Halb-\nzeichen deutet auf dieses Stillehalten des Rückens, so daß man seinen Kör-\nper, d. h. seine Persönlichkeit, nicht mehr gewahr wird. Das obere Zeichen\nbedeutet den Hof. Die einzelnen Linien stehen in keiner Beziehung zu den\n老\n​t\n"\nentsprechenden Linien des unteren Zeichens, daher drehen das obere Zei-\nchen und das untere einander gleichsam den Rücken zu. So sieht man im\nHof die andern Menschen nicht¹.	disputed	528-531	Stillehalten bedeutet innehalten.\nWenn es Zeit ist, innezuhalten, dann innehalten,\nWenn es Zeit ist, voranzuschreiten, dann voranschreiten:\nSo verfehlen Bewegung und Ruhe nicht die rechte Zeit,\nUnd ihr Lauf wird hell und klar.\nSein Innehalten stillhalten, das ist soviel wie an seinem Platz\ninnehalten. Die Oberen und Unteren stehen in gegensätzlicher Beziehung und haben nichts miteinander gemein.\nDarum heißt es: "Er empfindet nicht seinen Leib.\nEr geht in seinen Hof und sieht nicht seine Menschen.\nKein Makel."\nDas Zeichen bedingt seiner Natur nach eine Trennung des oberen und des\nunteren Halbzeichens. Das wird auch durch die divergierende Bewegung\nder Kernzeichen, von denen das obere aufwärts, das untere abwärts sich\nbewegt, angedeutet. Stillehalten ist der Sinn des Zeichens selbst, Bewegung ist der Sinn der Kernzeichen, darum ist die Erklärung gegeben, daß\nBewegung und Innehalten zur rechten Zeit beides zur Ruhe gehört: das\neine ist die Beharrung im Ruhezustand, das andere Beharrung im Bewegungszustand. Das Zeichen Gen hat einen inneren Glanz, da der lichte\nStrich oben über den beiden dunklen ist, so daß er nicht verdunkelt wird;\ndaher der Ausdruck: "Ihr Lauf wird hell und klar." Der Rücken ist der hintere Teil des Körpers, der für das Ich unsichtbar ist, daher das Stillehalten\ndes Rückens, das Symbol für das Stillemachen des Ichs ist. Das untere Halbzeichen deutet auf dieses Stillehalten des Rückens, so daß man seinen Körper, d. h. seine Persönlichkeit, nicht mehr gewahr wird. Das obere Zeichen\nbedeutet den Hof. Die einzelnen Linien stehen in keiner Beziehung zu den\n老\n​t\n"\nentsprechenden Linien des unteren Zeichens, daher drehen das obere Zeichen und das untere einander gleichsam den Rücken zu. So sieht man im\nHof die andern Menschen nicht¹.	cerrado	coincide_pass04
image_oraculo	Zusammenstehende Berge: das Bild des Stillehaltens. So geht\nder Edle mit seinen Gedanken nicht über seine Lage hinaus.\nBei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.\nAnfangs Sechs:	Zusammenstehende Berge: das Bild des Stillehaltens. So geht\nder Edle mit seinen Gedanken nicht über seine Lage hinaus.\nBei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.	Zusammenstehende Berge: das Bild des Stillehaltens. So geht\nder Edle mit seinen Gedanken nicht über seine Lage hinaus.\nBei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.	disputed	528-531	Zusammenstehende Berge: das Bild des Stillehaltens.\nSo geht der Edle mit seinen Gedanken nicht über seine\nLage hinaus.	cerrado	coincide_ninguno
commentary_image	Zusammenstehende Berge: das Bild des Stillehaltens. So geht\nder Edle mit seinen Gedanken nicht über seine Lage hinaus.\nBei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.\nAnfangs Sechs:	Zusammenstehende Berge: das Bild des Stillehaltens. So geht\nder Edle mit seinen Gedanken nicht über seine Lage hinaus.\nBei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.	Zusammenstehende Berge: das Bild des Stillehaltens. So geht\nder Edle mit seinen Gedanken nicht über seine Lage hinaus.\nBei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.	disputed	528-531	Bei allen Doppelzeichen stehen die entsprechenden Linien des oberen und\nunteren Halbzeichens nicht in Beziehung des Entsprechens, und doch ist es\nnur beim Zeichen Stillehalten ausdrücklich vermerkt, daß die Berge nur\näußerlich vereinigt sind, während bei den andern Doppelzeichen immer ein\nHin und Her der Bewegung vorausgesetzt wird. Der Grund ist, daß im\nStillehalten eben der Gegensatz zu Bewegung und Austausch gegeben ist.\nDementsprechend ist die Lehre, die aus dem Bild genommen wird, eben die\nBeschränkung auf den Umkreis der eigenen Stellung.	cerrado	coincide_ninguno
L2_b_comentario	"Er kann den nicht retten, dem er folgt":\nDenn er kehrt sich nicht nach ihm, daß er auf ihn hört.\nDer Strich, dem die Sechs auf zweitem Platz folgt, ist die Neun auf drittem\nPlatz. Die Sechs auf zweitem Platz ist korrekt und zentral und möchte nicht\nnur sich, sondern auch den, dem sie folgt, retten. Aber die Neun auf drittem\nPlatz ist stark, auf dem Platz des Übergangs, der untere Strich des Kern-\n1 Der Satz im Kommentar: ",Sein Innehalten stillhalten" (chin. ,,Gen Ki Dschr") ist\nTextfehler seit Wang Bi; es muß heißen wie im Urteil:,,Seinen Rücken stillhalten"\n(Gen Ki Be). Das ergibt sich aus der Vergleichung der älteren Erklärungen.\nzeichens Dschen, Erregung, daher aufs äußerste unruhig; zugleich ist er\nim Kernzeichen Kan, das Abgründige, das Ohrenleiden bedeutet, daher\ndas mangelnde Hören. Andererseits ist Kan das Sinnbild des Herzens, da-\nher:,,Sein Herz ist nicht froh."	Er kann den nicht retten, dem er folgt":\nDenn er kehrt sich nicht nach ihm, daß er auf ihn hört.\nDer Strich, dem die Sechs auf zweitem Platz folgt, ist die Neun auf drittem\nPlatz. Die Sechs auf zweitem Platz ist korrekt und zentral und möchte nicht\nnur sich, sondern auch den, dem sie folgt, retten. Aber die Neun auf drittem\nPlatz ist stark, auf dem Platz des Übergangs, der untere Strich des Kern-\nDer Satz im Kommentar:,,Sein Innehalten stillhalten" (chin.,,Gen Ki Dsch!") ist\nTextfehler seit Wang Bl; es muß heißen wie im Urteil:,,Seinen Rücken stillhalten"\n(Gen Ki Be). Das ergibt sich aus der Vergleichung der älteren Erklärungen.\nzeichens Dschen, Erregung, daher aufs äußerste unruhig; zugleich ist er\nim Kernzeichen Kan, das Abgründige, das Ohrenleiden bedeutet, daher\ndas mangelnde Hören. Andererseits ist Kan das Sinnbild des Herzens, da-.\nher:,,Sein Herz ist nicht froh."	Er kann den nicht retten, dem er folgt":\nDenn er kehrt sich nicht nach ihm, daß er auf ihn hört.\nDer Strich, dem die Sechs auf zweitem Platz folgt, ist die Neun auf drittem\nPlatz. Die Sechs auf zweitem Platz ist korrekt und zentral und möchte nicht\nnur sich, sondern auch den, dem sie folgt, retten. Aber die Neun auf drittem\nPlatz ist stark, auf dem Platz des Übergangs, der untere Strich des Kern-\nDer Satz im Kommentar:,,Sein Innehalten stillhalten" (chin.,,Gen Ki Dsch!") ist\nTextfehler seit Wang Bl; es muß heißen wie im Urteil:,,Seinen Rücken stillhalten"\n(Gen Ki Be). Das ergibt sich aus der Vergleichung der älteren Erklärungen.\nzeichens Dschen, Erregung, daher aufs äußerste unruhig; zugleich ist er\nim Kernzeichen Kan, das Abgründige, das Ohrenleiden bedeutet, daher\ndas mangelnde Hören. Andererseits ist Kan das Sinnbild des Herzens, da-.\nher:,,Sein Herz ist nicht froh."	disputed	528-531	Er kann den nicht retten, dem er folgt":\nDenn er kehrt sich nicht nach ihm, daß er auf ihn hört.\nDer Strich, dem die Sechs auf zweitem Platz folgt, ist die Neun auf drittem\nPlatz. Die Sechs auf zweitem Platz ist korrekt und zentral und möchte nicht\nnur sich, sondern auch den, dem sie folgt, retten. Aber die Neun auf drittem\nPlatz ist stark, auf dem Platz des Übergangs, der untere Strich des KernDer Satz im Kommentar:„Sein Innehalten stillhalten" (chin.„Gen Ki Dsch!") ist\nTextfehler seit Wang Bl; es muß heißen wie im Urteil:„Seinen Rücken stillhalten"\n(Gen Ki Be). Das ergibt sich aus der Vergleichung der älteren Erklärungen.\nzeichens Dschen, Erregung, daher aufs äußerste unruhig; zugleich ist er\nim Kernzeichen Kan, das Abgründige, das Ohrenleiden bedeutet, daher\ndas mangelnde Hören. Andererseits ist Kan das Sinnbild des Herzens, da-.\nher:„Sein Herz ist nicht froh."	cerrado	coincide_ninguno
L3_b_comentario	Stillehalten seiner Hüften."\nEs ist Gefahr, daß das Herz erstickt.\nDer Strich ist in der Mitte des Kernzeichens Kan, daher das Herz. Ande-\nrerseits ist es der eine lichte Strich zwischen den beiden dunklen, wodurch\nGefahr und Eingeschlossenheit angedeutet werden. Erfolgt nun in dieser\nSituation ein Stillehalten, so ist Gefahr da. Wenn der Rücken stillegehal-\nten wird, so gewinnt man die Herrschaft über den ganzen Leib. Die Hüften\nsind aber die Grenze zwischen den Bewegungen der lichten nnd der dunklen\nKräfte. Erfolgt hier ein Starrmachen, so wird das Herz sich ziellos bewegen,\ndie Nervenbahnen werden dadurch unterbrochen, und ein Ersticken des\nHerzens ist zu befürchten.	Stillehalten seiner Hüften."\nEs ist Gefahr, daß das Herz erstickt.\nDer Strich ist in der Mitte des Kernzeichens Kan, daher das Herz. Ande-\nrerseits ist es der eine lichte Strich zwischen den beiden dunklen, wodurdi\nGefahr und Eingeschlossenheit angedeutet werden. Erfolgt nun in dieser\nSituation ein Stillehalten, so ist Gefahr da. Wenn der Rücken stillegehal-\nten wird, so gewinnt man die Herrschaft über den ganzen Leib. Die Hüften\nsind aber die Grenze zwischen den Bewegungen der lichten nnd der dunklen\nKräfte. Erfolgt hier ein Starrmachen, so wird das Herz sich ziellos bewegen,\ndie Nervenbahnen werden dadurch unterbrochen, und ein Ersticken des\nHerzens ist zu befürchten.	Stillehalten seiner Hüften."\nEs ist Gefahr, daß das Herz erstickt.\nDer Strich ist in der Mitte des Kernzeichens Kan, daher das Herz. Ande-\nrerseits ist es der eine lichte Strich zwischen den beiden dunklen, wodurdi\nGefahr und Eingeschlossenheit angedeutet werden. Erfolgt nun in dieser\nSituation ein Stillehalten, so ist Gefahr da. Wenn der Rücken stillegehal-\nten wird, so gewinnt man die Herrschaft über den ganzen Leib. Die Hüften\nsind aber die Grenze zwischen den Bewegungen der lichten nnd der dunklen\nKräfte. Erfolgt hier ein Starrmachen, so wird das Herz sich ziellos bewegen,\ndie Nervenbahnen werden dadurch unterbrochen, und ein Ersticken des\nHerzens ist zu befürchten.	disputed	528-531	Stillehalten seiner Hüften."\nEs ist Gefahr, daß das Herz erstickt.\nDer Strich ist in der Mitte des Kernzeichens Kan, daher das Herz. Andererseits ist es der eine lichte Strich zwischen den beiden dunklen, wodurdi\nGefahr und Eingeschlossenheit angedeutet werden. Erfolgt nun in dieser\nSituation ein Stillehalten, so ist Gefahr da. Wenn der Rücken stillegehalten wird, so gewinnt man die Herrschaft über den ganzen Leib. Die Hüften\nsind aber die Grenze zwischen den Bewegungen der lichten nnd der dunklen\nKräfte. Erfolgt hier ein Starrmachen, so wird das Herz sich ziellos bewegen,\ndie Nervenbahnen werden dadurch unterbrochen, und ein Ersticken des\nHerzens ist zu befürchten.	cerrado	coincide_pass04
L5_b_comentario	Stillehalten seiner Kinnladen":\nInfolge der zentralen und korrekten Haltung.\nWährend bei Nr. 31 die Kinnladen erst auf dem obersten Platz als Bild er-\nscheinen, so hier schon auf dem fünften, weil der obere Platz der Herr des\nZeichens ist.\nDer Strich ist als zentral zugleich korrekt. Da er dem Zeichen Gen, Stille-\nhalten, und dem Kernzeichen Dschen, Bewegung, gleichzeitig angehört, wird\ndurch ihn die Möglichkeit angedeutet, seine Kinnladen zu bewegen und zu\nreden wie der Donner. Das wird aber vermieden durch die zentrale Hal-\ntung der Linie und ihre Zugehörigkeit zu dem oberen Halbzeichen,,das\nStillehalten".\neid\net,:\nZe\nD\nzh	Stillehalten seiner Kinnladen":\nInfolge der zentralen und korrekten Haltung.\nWährend bei Nr. 31 die Kinnladen erst auf dem obersten Platz als Bild er-\nscheinen, so hier schon auf dem fünften, weil der obere Platz der Herr des\nZeichens ist.\nDer Strich ist als zentral zugleich korrekt. Da er dem Zeichen Gen, Stille-\nhalten, und dem Kernzeichen Dschen, Bewegung, gleichzeitig angehört, wird\ndurch ihn die Möglichkeit angedeutet, seine Kinnladen zu bewegen und zu\nreden wie der Donner. Das wird aber vermieden durch die zentrale Hal-\ntung der Linie und ihre Zugehörigkeit zu dem oberen Halbzeichen "das\nStillehalten".\nS\n=	Stillehalten seiner Kinnladen":\nInfolge der zentralen und korrekten Haltung.\nWährend bei Nr. 31 die Kinnladen erst auf dem obersten Platz als Bild er-\nscheinen, so hier schon auf dem fünften, weil der obere Platz der Herr des\nZeichens ist.\nDer Strich ist als zentral zugleich korrekt. Da er dem Zeichen Gen, Stille-\nhalten, und dem Kernzeichen Dschen, Bewegung, gleichzeitig angehört, wird\ndurch ihn die Möglichkeit angedeutet, seine Kinnladen zu bewegen und zu\nreden wie der Donner. Das wird aber vermieden durch die zentrale Hal-\ntung der Linie und ihre Zugehörigkeit zu dem oberen Halbzeichen "das\nStillehalten".\nS\n=	disputed	528-531	Stillehalten seiner Kinnladen":\nInfolge der zentralen und korrekten Haltung.\nWährend bei Nr. 31 die Kinnladen erst auf dem obersten Platz als Bild erscheinen, so hier schon auf dem fünften, weil der obere Platz der Herr des\nZeichens ist.\nDer Strich ist als zentral zugleich korrekt. Da er dem Zeichen Gen, Stillehalten, und dem Kernzeichen Dschen, Bewegung, gleichzeitig angehört, wird\ndurch ihn die Möglichkeit angedeutet, seine Kinnladen zu bewegen und zu\nreden wie der Donner. Das wird aber vermieden durch die zentrale Haltung der Linie und ihre Zugehörigkeit zu dem oberen Halbzeichen "das\nStillehalten".\nS\n=	cerrado	coincide_pass04
hex_fin	52				528-531			
