campo	pass02	pass04	reconciliado	estado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
ruler_note	(ALLMÄHLICHER FORTSCHRITT)\nKernzeichen: Li und\nKan\nD\nas Zeichen Entwicklung hat die Verheiratung eines Mädchens als Grund-\ngedanken. Unter allen Strichen ist nur die Sechs auf zweitem Platz\nzu der Neun auf fünftem Platz in der Beziehung des Entsprechens. Sie ist\ndas Bild des Mädchens, das verheiratet wird. Daher ist die Sechs auf zwei-\ntem Platz der Herr des Zeichens. Aber die Entwicklung hat ferner die Be-\ndeutung des Fortschreitens, und die Neun auf fünftem Platz ist fortge-\nschritten, weilt an hoher Stelle und hat einen festen und zentralen Charak-\nter; darum ist die Neun auf fünftem Platz ebenfalls Herr des Zeichens.	Li und Kan\nDas\nas Zeichen Entwicklung hat die Verheiratung eines Mädchens als Grund-\ngedanken. Unter allen Strichen ist nur die Sechs auf zweitem Platz\nzu der Neun auf fünftem Platz in der Beziehung des Entsprechens. Sie ist\ndas Bild des Mädchens, das verheiratet wird. Daher ist die Sechs auf zwei-\ntem Platz der Herr des Zeichens. Aber die Entwicklung hat ferner die Be-\ndeutung des Fortschreitens, und die Neun auf fünftem Platz ist fortge-\nschritten, weilt an hoher Stelle und hat einen festen und zentralen Charak-\nter; darum ist die Neun auf fünftem Platz ebenfalls Herr des Zeichens.	Li und Kan\nDas\nas Zeichen Entwicklung hat die Verheiratung eines Mädchens als Grund-\ngedanken. Unter allen Strichen ist nur die Sechs auf zweitem Platz\nzu der Neun auf fünftem Platz in der Beziehung des Entsprechens. Sie ist\ndas Bild des Mädchens, das verheiratet wird. Daher ist die Sechs auf zwei-\ntem Platz der Herr des Zeichens. Aber die Entwicklung hat ferner die Be-\ndeutung des Fortschreitens, und die Neun auf fünftem Platz ist fortge-\nschritten, weilt an hoher Stelle und hat einen festen und zentralen Charak-\nter; darum ist die Neun auf fünftem Platz ebenfalls Herr des Zeichens.	disputed	532-535	Li und Kan\nDas Zeichen Entwicklung hat die Verheiratung eines Mädchens als Grundgedanken. Unter allen Strichen ist nur die Sechs auf zweitem Platz\nzu der Neun auf fünftem Platz in der Beziehung des Entsprechens. Sie ist\ndas Bild des Mädchens, das verheiratet wird. Daher ist die Sechs auf zweitem Platz der Herr des Zeichens. Aber die Entwicklung hat ferner die Bedeutung des Fortschreitens, und die Neun auf fünftem Platz ist fortgeschritten, weilt an hoher Stelle und hat einen festen und zentralen Charakter; darum ist die Neun auf fünftem Platz ebenfalls Herr des Zeichens.	cerrado	coincide_ninguno
misc_notes	Die Entwicklung zeigt, wie das Mädchen verheiratet wird\nund dabei auf die Handlungen des Mannes warten muß.\nDas Zeichen zeigt ebenso wie das Zeichen Dsin, der Fortschritt (Nr. 35), und\nSchong, das Empordringen (Nr. 46), einen Fortschritt; aber während Nr. 35\nder Fortschritt ist wie die Ausbreitung der über die Erde aufgehenden\nSonne und Nr. 46 einen Baum zeigt, der durch die Erde empordringt, so\nist hier das langsame Wachstum gemeint, das ein Baum auf einem Berg zeigt.\nAuf der andern Seite ist das Zeichen eines von denen, die von der Ver\nbindung zwischen Mann und Frau handeln, und ist so am nächsten mit dem\nZeichen Hiän, die Einwirkung, Nr. 31, verwandt. (Aber während es dort die\njüngste Tochter ist, die von dem jüngsten Sohn beeinflußt wird, eine Ein-\nwirkung, die rasch und allseitig sich zeigt, also mehr die natürliche An-\nziehung der Geschlechter zum Ausdruck bringt, ist es hier die reife ältere\nTochter, die vom jüngsten Sohn beeinflußt wird. Darum kommen hier mehr\ndie Sitten in ihrer hemmenden Wirkung zur Darstellung. So wird hier er-\ninnert an die langsame Entwicklung bei der Heirat, zu der im Lauf der Zeit\ndie Vollendung von sechs Bräuchen nötig war. Im übrigen vgl. das nächste\nZeichen.)	Die Entwicklung zeigt, wie das Mädchen verheiratet wird\nund dabei auf die Handlungen des Mannes warten muß.\nDas Zeichen zeigt ebenso wie das Zeichen Dsin, der Fortschritt (Nr. 35), und\nSchong, das Empordringen (Nr. 46), einen Fortschritt; aber während Nr. 35\nder Fortschritt ist wie die Ausbreitung der über die Erde aufgehenden\nSonne und Nr. 46 einen Baum zeigt, der durch die Erde empordringt, so\nist hier das langsame Wachstum gemeint, das ein Baum auf einem Berg zeigt.\nAuf der andern Seite ist das Zeichen eines von denen, die von der Ver-\nbindung zwischen Mann und Frau handeln, und ist so am nächsten mit dem\nZeichen Hiän, die Einwirkung, Nr. 31, verwandt. (Aber während es dort die\njüngste Tochter ist, die von dem jüngsten Sohn beeinflußt wird, eine Ein-\nwirkung, die rasch und allseitig sich zeigt, also mehr die natürliche An-\nziehung der Geschlechter zum Ausdruck bringt, ist es hier die reife ältere\nTochter, die vom jüngsten Sohn beeinflußt wird. Darum kommen hier mehr\ndie Sitten in ihrer hemmenden Wirkung zur Darstellung. So wird hier er-\ninnert an die langsame Entwicklung bei der Heirat, zu der im Lauf der Zeit\ndie Vollendung von sechs Bräuchen nötig war. Im übrigen vgl. das nächste\nZeichen.)	Die Entwicklung zeigt, wie das Mädchen verheiratet wird\nund dabei auf die Handlungen des Mannes warten muß.\nDas Zeichen zeigt ebenso wie das Zeichen Dsin, der Fortschritt (Nr. 35), und\nSchong, das Empordringen (Nr. 46), einen Fortschritt; aber während Nr. 35\nder Fortschritt ist wie die Ausbreitung der über die Erde aufgehenden\nSonne und Nr. 46 einen Baum zeigt, der durch die Erde empordringt, so\nist hier das langsame Wachstum gemeint, das ein Baum auf einem Berg zeigt.\nAuf der andern Seite ist das Zeichen eines von denen, die von der Ver-\nbindung zwischen Mann und Frau handeln, und ist so am nächsten mit dem\nZeichen Hiän, die Einwirkung, Nr. 31, verwandt. (Aber während es dort die\njüngste Tochter ist, die von dem jüngsten Sohn beeinflußt wird, eine Ein-\nwirkung, die rasch und allseitig sich zeigt, also mehr die natürliche An-\nziehung der Geschlechter zum Ausdruck bringt, ist es hier die reife ältere\nTochter, die vom jüngsten Sohn beeinflußt wird. Darum kommen hier mehr\ndie Sitten in ihrer hemmenden Wirkung zur Darstellung. So wird hier er-\ninnert an die langsame Entwicklung bei der Heirat, zu der im Lauf der Zeit\ndie Vollendung von sechs Bräuchen nötig war. Im übrigen vgl. das nächste\nZeichen.)	disputed	532-535	Die Entwicklung zeigt, wie das Mädchen verheiratet wird\nund dabei auf die Handlungen des Mannes warten muß.\nDas Zeichen zeigt ebenso wie das Zeichen Dsin, der Fortschritt (Nr. 35), und\nSchong, das Empordringen (Nr. 46), einen Fortschritt; aber während Nr. 35\nder Fortschritt ist wie die Ausbreitung der über die Erde aufgehenden\nSonne und Nr. 46 einen Baum zeigt, der durch die Erde empordringt, so\nist hier das langsame Wachstum gemeint, das ein Baum auf einem Berg zeigt.\nAuf der andern Seite ist das Zeichen eines von denen, die von der Verbindung zwischen Mann und Frau handeln, und ist so am nächsten mit dem\nZeichen Hiän, die Einwirkung, Nr. 31, verwandt. (Aber während es dort die\njüngste Tochter ist, die von dem jüngsten Sohn beeinflußt wird, eine Einwirkung, die rasch und allseitig sich zeigt, also mehr die natürliche Anziehung der Geschlechter zum Ausdruck bringt, ist es hier die reife ältere\nTochter, die vom jüngsten Sohn beeinflußt wird. Darum kommen hier mehr\ndie Sitten in ihrer hemmenden Wirkung zur Darstellung. So wird hier erinnert an die langsame Entwicklung bei der Heirat, zu der im Lauf der Zeit\ndie Vollendung von sechs Bräuchen nötig war. Im übrigen vgl. das nächste\nZeichen.)	cerrado	coincide_pass04
image_oraculo	Auf dem Berge ist ein Baum: das Bild der Entwicklung. So\nweilt der Edle in würdiger Tugend, um die Sitten zu bessern.	Auf dem Berge ist ein Baum: das Bild der Entwicklung. So\nweilt der Edle in würdiger Tugend, um die Sitten zu bessern.\ndem\ntä\nEin\nAr-\ntere\nT\nZet\nste\nDr.\n÷\n21-\n-20\n7-\nd\nd	Auf dem Berge ist ein Baum: das Bild der Entwicklung. So\nweilt der Edle in würdiger Tugend, um die Sitten zu bessern.	disputed	532-535	Auf dem Berge ist ein Baum: das Bild der Entwicklung.\nSo weilt der Edle in würdiger Tugend,\num die Sitten zu bessern.	cerrado	coincide_ninguno
commentary_image	S\nDer Baum auf dem Berg vergrößert sich langsam und unmerklich. Er geht\nin die Breite, spendet Schatten und beeinflußt so durch sein Wesen seine\nUmgebung. So ist er ein Beispiel für die wirkende Kraft, die durch die kon-\nsequente Pflege der eignen Tugend die Sitten der Umgebung bessert. Der\nBaum auf dem Berg ist ähnlich wie der Baum auf der Erde (Guan, der An-\nblick, Nr. 20) ein wirkendes Beispiel. Dabei ist das Stillehalten des Bergs\ndas Bild für das Weilen in würdiger Tugend und das Eindringende des\nHolzes (bzw. Windes) das Bild der guten Wirkung, die von dem guten\nBeispiel ausgeht.	T\nZet\nste\nDr.\n÷\n21-\n-20\n7-\nd\nd\nDer Baum auf dem Berg vergrößert sich langsam und unmerklich. Er geht\nin die Breite, spendet Schatten und beeinflußt so durch sein Wesen seine\nUmgebung. So ist er ein Beispiel für die wirkende Kraft, die durch die kon-\nsequente Pflege der eignen Tugend die Sitten der Umgebung bessert. Der\nBaum auf dem Berg ist ähnlich wie der Baum auf der Erde (Guan, der An-\nblick, Nr. 20) ein wirkendes Beispiel. Dabei ist das Stillehalten des Bergs\ndas Bild für das Weilen in würdiger Tugend und das Eindringende des\nHolzes (bzw. Windes) das Bild der guten Wirkung, die von dem guten\nBeispiel ausgeht.	S\nDer Baum auf dem Berg vergrößert sich langsam und unmerklich. Er geht\nin die Breite, spendet Schatten und beeinflußt so durch sein Wesen seine\nUmgebung. So ist er ein Beispiel für die wirkende Kraft, die durch die kon-\nsequente Pflege der eignen Tugend die Sitten der Umgebung bessert. Der\nBaum auf dem Berg ist ähnlich wie der Baum auf der Erde (Guan, der An-\nblick, Nr. 20) ein wirkendes Beispiel. Dabei ist das Stillehalten des Bergs\ndas Bild für das Weilen in würdiger Tugend und das Eindringende des\nHolzes (bzw. Windes) das Bild der guten Wirkung, die von dem guten\nBeispiel ausgeht.	disputed	532-535	Der Baum auf dem Berg vergrößert sich langsam und unmerklich. Er geht\nin die Breite, spendet Schatten und beeinflußt so durch sein Wesen seine\nUmgebung. So ist er ein Beispiel für die wirkende Kraft, die durch die konsequente Pflege der eignen Tugend die Sitten der Umgebung bessert. Der\nBaum auf dem Berg ist ähnlich wie der Baum auf der Erde (Guan, der Anblick, Nr. 20) ein wirkendes Beispiel. Dabei ist das Stillehalten des Bergs\ndas Bild für das Weilen in würdiger Tugend und das Eindringende des\nHolzes (bzw. Windes) das Bild der guten Wirkung, die von dem guten\nBeispiel ausgeht.	cerrado	coincide_ninguno
L1_b_comentario	Die Gefahr des kleinën Sohnes ist ihrer Bedeutung nach ohne\nMakel.\nDas Kernzeichen Li bedeutet einen fliegenden Vogel, daher das Bild der\nWildgans. Der Anfangsstrich steht neben dem Kernzeichen Kan, das Abgrün-\ndige, daher das Bild des Ufers.\nGen, das untere Halbzeichen, ist das Bild des jüngsten Sohnes. Es enthält\ndas Kernzeichen Kan, Gefahr. Die Worte kommen vielleicht von dem obe-\nren Zeichen Sun, Wind, der rauscht und tönt.\nDer Strich ist weich auf weichem Platz. Er ist daher nicht stürmisch in sei-\nnem Vordringen, ist sich der Gefahr bewußt. Wenn daher auch andere über\nihn reden, bleibt er doch frei von Schuld.	Die Gefahr des kleinen Sohnes ist ihrer Bedeutung nach ohne\nMakel.\nDas Kernzeichen Li bedeutet einen fliegenden Vogel, daher das Bild der\nWildgans. Der Anfangsstrich steht neben dem Kernzeichen Kan, das Abgrün-\ndige, daher das Bild des Ufers.\nGen, das untere Halbzeichen, ist das Bild des jüngsten Sohnes. Es enthält\ndas Kernzeichen Kan, Gefahr. Die Worte kommen vielleicht von dem obe-\nren Zeichen Sun, Wind, der rauscht und tönt.\nDer Strich ist weich auf weichem Platz. Er ist daher nicht stürmisch in sei-\nnem Vordringen, ist sich der Gefahr bewußt. Wenn daher auch andere über\nihn reden, bleibt er doch frei von Schuld.	Die Gefahr des kleinen Sohnes ist ihrer Bedeutung nach ohne\nMakel.\nDas Kernzeichen Li bedeutet einen fliegenden Vogel, daher das Bild der\nWildgans. Der Anfangsstrich steht neben dem Kernzeichen Kan, das Abgrün-\ndige, daher das Bild des Ufers.\nGen, das untere Halbzeichen, ist das Bild des jüngsten Sohnes. Es enthält\ndas Kernzeichen Kan, Gefahr. Die Worte kommen vielleicht von dem obe-\nren Zeichen Sun, Wind, der rauscht und tönt.\nDer Strich ist weich auf weichem Platz. Er ist daher nicht stürmisch in sei-\nnem Vordringen, ist sich der Gefahr bewußt. Wenn daher auch andere über\nihn reden, bleibt er doch frei von Schuld.	disputed	532-535	Die Gefahr des kleinen Sohnes ist ihrer Bedeutung nach ohne\nMakel.\nDas Kernzeichen Li bedeutet einen fliegenden Vogel, daher das Bild der\nWildgans. Der Anfangsstrich steht neben dem Kernzeichen Kan, das Abgründige, daher das Bild des Ufers.\nGen, das untere Halbzeichen, ist das Bild des jüngsten Sohnes. Es enthält\ndas Kernzeichen Kan, Gefahr. Die Worte kommen vielleicht von dem oberen Zeichen Sun, Wind, der rauscht und tönt.\nDer Strich ist weich auf weichem Platz. Er ist daher nicht stürmisch in seinem Vordringen, ist sich der Gefahr bewußt. Wenn daher auch andere über\nihn reden, bleibt er doch frei von Schuld.	cerrado	coincide_pass04
L2_b_comentario	Essen und Trinken in Friede und Eintracht."\n"\nEr ißt sich nicht einfach nur satt.\nGen ist der Berg, daher das Bild des Felsens. Das Kernzeichen Kan führt\nauf Essen und Trinken. Wenn die Wildgans zu essen findet, ruft sie ihre\nKameraden. Der Strich ist weich und in Beziehung zur Neun auf fünftem\nPlatz, den er herbeiruft. Er ißt sich also nicht einfach nur für seine Person\nsatt, sondern denkt auch gleich an die andern mit.	Essen und Trinken in Friede und Eintracht."\nn\nEr ißt sich nicht einfach nur satt.\nGen ist der Berg, daher das Bild des Felsens. Das Kernzeichen Kan führt\nauf Essen und Trinken. Wenn die Wildgans zu essen findet, ruft sie ihre\nKameraden. Der Strich ist weich und in Beziehung zur Neun auf fünftem\nPlatz, den er herbeiruft. Er ißt sich also nicht einfach nur für seine Person\nsatt, sondern denkt auch gleich an die andern mit.	Essen und Trinken in Friede und Eintracht."\nn\nEr ißt sich nicht einfach nur satt.\nGen ist der Berg, daher das Bild des Felsens. Das Kernzeichen Kan führt\nauf Essen und Trinken. Wenn die Wildgans zu essen findet, ruft sie ihre\nKameraden. Der Strich ist weich und in Beziehung zur Neun auf fünftem\nPlatz, den er herbeiruft. Er ißt sich also nicht einfach nur für seine Person\nsatt, sondern denkt auch gleich an die andern mit.	disputed	532-535	Essen und Trinken in Friede und Eintracht."\nn\nEr ißt sich nicht einfach nur satt.\nGen ist der Berg, daher das Bild des Felsens. Das Kernzeichen Kan führt\nauf Essen und Trinken. Wenn die Wildgans zu essen findet, ruft sie ihre\nKameraden. Der Strich ist weich und in Beziehung zur Neun auf fünftem\nPlatz, den er herbeiruft. Er ißt sich also nicht einfach nur für seine Person\nsatt, sondern denkt auch gleich an die andern mit.	cerrado	coincide_pass04
L3_a_oraculo	Die Wildgans zieht allmählich der Hochebene zu. Der Mann\nzieht aus und kehrt nicht wieder. Die Frau trägt ein Kind, aber\nbringt es nicht zur Welt. Unheil. Fördernd ist es, Räuber ab-\nzuwehren.	Die Wildgans zieht allmählich der Hochebene zu. Der Mann\n*^^^^MA\nzieht aus und kehrt nicht wieder. Die Frau trägt ein Kind, aber\nbringt es nicht zur Welt. Unheil. Fördernd ist es, Räuber ab-\nzuwehren.	Die Wildgans zieht allmählich der Hochebene zu. Der Mann\n*^^^^MA\nzieht aus und kehrt nicht wieder. Die Frau trägt ein Kind, aber\nbringt es nicht zur Welt. Unheil. Fördernd ist es, Räuber ab-\nzuwehren.	disputed	532-535	Die Wildgans zieht allmählich der Hochebene zu. Der Mann\n*^^^^MA\nzieht aus und kehrt nicht wieder. Die Frau trägt ein Kind, aber\nbringt es nicht zur Welt. Unheil. Fördernd ist es, Räuber abzuwehren.	cerrado	coincide_pass04
L3_b_comentario	"Der Mann zieht aus und kehrt nicht wieder."\nEr verläßt die Schar der Gefährten.\n"Die Frau trägt ein Kind, aber bringt es nicht zur Welt."\nSie hat den rechten Weg verloren.\n"\nFördernd ist es, Räuber abzuwehren."\nHingebung und gegenseitiger Schutz.\nDer Strich weist als oberster des Zeichens Gen auf einen hohen Platz, da-\nher die Hochebene. Der Strich ist stark auf starkem Platz, daher nicht ge-\nmäßigt in der Bewegung: das Bild des Menschen, der von seiner Richtung\nnicht abläßt, daher hingeht, ohne zurückzukehren. Er steht zu den zwei\noberen starken Strichen in Beziehung ohne Entsprechen. Der Strich steht\nferner inmitten des Kernzeichens der Gefahr. Daher ist er von seinesgleichen\ngetrennt (oben und unten ein dunkler Strich). Da der Strich sonach nicht\nwiederkommt, hinterläßt er das Zeichen Kun, das durch seinen Weggang\nunten entsteht, ohne Kind. Die Frau hat auf diese Weise ihren Weg ver-\nloren. Nur insofern als der starke Strich die beiden schwachen unter ihm\nvor Räubern schützt, hat dieser Strich etwas Förderndes.	"Der Mann zieht aus und kehrt nicht wieder."\nEr verläßt die Schar der Gefährten.\n"Die Frau trägt ein Kind, aber bringt es nicht zur Welt."\nSie hat den rechten Weg verloren.\n"Fördernd ist es, Räuber abzuwehren."\nHingebung und gegenseitiger Schutz.\nDer Strich weist als oberster des Zeichens Gen auf einen hohen Platz, da-\nher die Hochebene. Der Strich ist stark auf starkem Platz, daher nicht ge-\nmäßigt in der Bewegung: das Bild des Menschen, der von seiner Richtung\nnicht abläßt, daher hingeht, ohne zurückzukehren. Er steht zu den zwei\noberen starken Strichen in Beziehung ohne Entsprechen. Der Strich steht\nferner inmitten des Kernzeichens der Gefahr. Daher ist er von seinesgleichen\ngetrennt (oben und unten ein dunkler Strich). Da der Strich sonach nicht\nwiederkommt, hinterläßt er das Zeichen Kun, das durch seinen Weggang\nunten entsteht, ohne Kind. Die Frau hat auf diese Weise ihren Weg ver-\nloren. Nur insofern als der starke Strich die beiden schwachen unter ihm\nvor Räubern schützt, hat dieser Strich etwas Förderndes.	"Der Mann zieht aus und kehrt nicht wieder."\nEr verläßt die Schar der Gefährten.\n"Die Frau trägt ein Kind, aber bringt es nicht zur Welt."\nSie hat den rechten Weg verloren.\n"Fördernd ist es, Räuber abzuwehren."\nHingebung und gegenseitiger Schutz.\nDer Strich weist als oberster des Zeichens Gen auf einen hohen Platz, da-\nher die Hochebene. Der Strich ist stark auf starkem Platz, daher nicht ge-\nmäßigt in der Bewegung: das Bild des Menschen, der von seiner Richtung\nnicht abläßt, daher hingeht, ohne zurückzukehren. Er steht zu den zwei\noberen starken Strichen in Beziehung ohne Entsprechen. Der Strich steht\nferner inmitten des Kernzeichens der Gefahr. Daher ist er von seinesgleichen\ngetrennt (oben und unten ein dunkler Strich). Da der Strich sonach nicht\nwiederkommt, hinterläßt er das Zeichen Kun, das durch seinen Weggang\nunten entsteht, ohne Kind. Die Frau hat auf diese Weise ihren Weg ver-\nloren. Nur insofern als der starke Strich die beiden schwachen unter ihm\nvor Räubern schützt, hat dieser Strich etwas Förderndes.	disputed	532-535	"Der Mann zieht aus und kehrt nicht wieder."\nEr verläßt die Schar der Gefährten.\n"Die Frau trägt ein Kind, aber bringt es nicht zur Welt."\nSie hat den rechten Weg verloren.\n"Fördernd ist es, Räuber abzuwehren."\nHingebung und gegenseitiger Schutz.\nDer Strich weist als oberster des Zeichens Gen auf einen hohen Platz, daher die Hochebene. Der Strich ist stark auf starkem Platz, daher nicht gemäßigt in der Bewegung: das Bild des Menschen, der von seiner Richtung\nnicht abläßt, daher hingeht, ohne zurückzukehren. Er steht zu den zwei\noberen starken Strichen in Beziehung ohne Entsprechen. Der Strich steht\nferner inmitten des Kernzeichens der Gefahr. Daher ist er von seinesgleichen\ngetrennt (oben und unten ein dunkler Strich). Da der Strich sonach nicht\nwiederkommt, hinterläßt er das Zeichen Kun, das durch seinen Weggang\nunten entsteht, ohne Kind. Die Frau hat auf diese Weise ihren Weg verloren. Nur insofern als der starke Strich die beiden schwachen unter ihm\nvor Räubern schützt, hat dieser Strich etwas Förderndes.	cerrado	coincide_pass04
L5_b_comentario	Endlich kann nichts das Heil verhindern."\nMan erlangt seinen Wunsch.\nDer Strich ist der obere Herr des Zeichens, daher der Gipfel, dem die Wild-\ngans zuzieht. Er steht in Beziehung zum unteren Herrn des Zeichens, Sechs\nauf zweitem Platz, zu dem Entsprechung des Gatten zur Gattin vorhan-\nden ist. Daher auch der Gedanke, daß endlich Vereinigung eintritt, Aber es\ndauert drei Jahre lang. Der Strich ist durch das Kernzeichen Kan, Gefahr,\nvon der Sechs auf zweitem Platz getrennt. Aber die Vereinigung beruht auf\nder Naturbeziehung des Wesens, darum kann sie verzögert, aber nicht dau-\nernd verhindert werden.	Endlich kann nichts das Heil verhindern."\nMan erlangt seinen Wunsch.\n闫\n​•\nDer Strich ist der obere Herr des Zeichens, daher der Gipfel, dem die Wild-\ngans zuzieht. Er steht in Beziehung zum unteren Herrn des Zeichens, Sechs\nauf zweitem Platz, zu dem Entsprechung des Gatten zur Gattin vorhan-\nden ist. Daher auch der Gedanke, daß endlich Vereinigung eintritt. Aber es\ndauert drei Jahre lang. Der Strich ist durch das Kernzeichen Kan, Gefahr,\nvon der Sechs auf zweitem Platz getrennt. Aber die Vereinigung beruht auf\nder Naturbeziehung des Wesens, darum kann sie verzögert, aber nicht dau-\nernd verhindert werden.	Endlich kann nichts das Heil verhindern."\nMan erlangt seinen Wunsch.\nDer Strich ist der obere Herr des Zeichens, daher der Gipfel, dem die Wild-\ngans zuzieht. Er steht in Beziehung zum unteren Herrn des Zeichens, Sechs\nauf zweitem Platz, zu dem Entsprechung des Gatten zur Gattin vorhan-\nden ist. Daher auch der Gedanke, daß endlich Vereinigung eintritt, Aber es\ndauert drei Jahre lang. Der Strich ist durch das Kernzeichen Kan, Gefahr,\nvon der Sechs auf zweitem Platz getrennt. Aber die Vereinigung beruht auf\nder Naturbeziehung des Wesens, darum kann sie verzögert, aber nicht dau-\nernd verhindert werden.	disputed	532-535	Endlich kann nichts das Heil verhindern."\nMan erlangt seinen Wunsch.\n闫\n​•\nDer Strich ist der obere Herr des Zeichens, daher der Gipfel, dem die Wildgans zuzieht. Er steht in Beziehung zum unteren Herrn des Zeichens, Sechs\nauf zweitem Platz, zu dem Entsprechung des Gatten zur Gattin vorhanden ist. Daher auch der Gedanke, daß endlich Vereinigung eintritt. Aber es\ndauert drei Jahre lang. Der Strich ist durch das Kernzeichen Kan, Gefahr,\nvon der Sechs auf zweitem Platz getrennt. Aber die Vereinigung beruht auf\nder Naturbeziehung des Wesens, darum kann sie verzögert, aber nicht dauernd verhindert werden.	cerrado	coincide_pass04
hex_fin	53				532-535			
