campo	pass02	pass04	reconciliado	estado	jpg_paginas	contenido_pdf	au_estado	resolucion_disputa
ruler_note	Gen und\nDschen\nie Herren des Zeichens sind die beiden Yangstriche auf zweitem und\ndas Wasser läuft weiter, wenn es seinen Raum ausgefüllt hat.	-\n-\nGen und\n-\nDschen\nie Herren des Zeichens sind die beiden Yangstriche auf zweitem und\n"\ndas Wasser läuft weiter, wenn es seinen Raum ausgefüllt hat.	-\n-\nGen und\n-\nDschen\nie Herren des Zeichens sind die beiden Yangstriche auf zweitem und\n"\ndas Wasser läuft weiter, wenn es seinen Raum ausgefüllt hat.	disputed	437-440	Die Herren des Zeichens sind die beiden Yangstriche auf zweitem und fünftem Platz. Auf sie bezieht es sich, wenn es im Kommentar zur Entscheidung heißt: „das Wasser läuft weiter, wenn es seinen Raum ausgefüllt hat."	cerrado	coincide_ninguno
misc_notes	Das Abgründige ist nach unten gerichtet.\nDie Bewegung des Wassers geht von oben nach unten. Das Wasser stammt\nvon der Erde, befindet sich aber am Himmel, daher ist seine Tendenz, nach\nunten zurückzukehren.\nDas Zeichen ist eines der acht verdoppelten Grundzeichen. Es hat den mitt-\nleren Strich des Schöpferischen in sich und ist daher unter den Zeichen der\ninnerweltlichen Reihenfolge nach Norden gerückt, wo unter den Zeichen der\nvorweltlichen Reihenfolge das Schöpferische selbst seinen Platz hatte. Da-\nher steht es zusammen mit dem nächsten Zeichen Li, das in ähnlicher Be-\nziehung zum Empfangenden steht wie Kan zum Schöpferischen, am Ende\ndes ersten Teils, an dessen Anfang das Schöpferische und das Empfangende\nstehen.	Das Abgründige ist nach unten gerichtet.\nDie Bewegung des Wassers geht von oben nach unten. Das Wasser stammt\nvon der Erde, befindet sich aber am Himmel, daher ist seine Tendenz, nach\nunten zurückzukehren.\nDas Zeichen ist eines der acht verdoppelten Grundzeichen. Es hat den mitt-\nleren Strich des Schöpferischen in sich und ist daher unter den Zeichen der\nJ\nI\n$\ninnerweltlichen Reihenfolge nach Norden gerückt, wo unter den Zeichen der\nvorweltlichen Reihenfolge das Schöpferische selbst seinen Platz hatte. Da-\nher steht es zusammen mit dem nächsten Zeichen Li, das in ähnlicher Be-\nziehung zum Empfangenden steht wie Kan zum Schöpferischen, am Ende\ndes ersten Teils, an dessen Anfang das Schöpferische und das Empfangende\nstehen.	Das Abgründige ist nach unten gerichtet.\nDie Bewegung des Wassers geht von oben nach unten. Das Wasser stammt\nvon der Erde, befindet sich aber am Himmel, daher ist seine Tendenz, nach\nunten zurückzukehren.\nDas Zeichen ist eines der acht verdoppelten Grundzeichen. Es hat den mitt-\nleren Strich des Schöpferischen in sich und ist daher unter den Zeichen der\nJ\nI\n$\ninnerweltlichen Reihenfolge nach Norden gerückt, wo unter den Zeichen der\nvorweltlichen Reihenfolge das Schöpferische selbst seinen Platz hatte. Da-\nher steht es zusammen mit dem nächsten Zeichen Li, das in ähnlicher Be-\nziehung zum Empfangenden steht wie Kan zum Schöpferischen, am Ende\ndes ersten Teils, an dessen Anfang das Schöpferische und das Empfangende\nstehen.	disputed	437-440	Das Abgründige ist nach unten gerichtet.\nDie Bewegung des Wassers geht von oben nach unten. Das Wasser stammt\nvon der Erde, befindet sich aber am Himmel, daher ist seine Tendenz, nach\nunten zurückzukehren.\nDas Zeichen ist eines der acht verdoppelten Grundzeichen. Es hat den mittleren Strich des Schöpferischen in sich und ist daher unter den Zeichen der\ninnerweltlichen Reihenfolge nach Norden gerückt, wo unter den Zeichen der\nvorweltlichen Reihenfolge das Schöpferische selbst seinen Platz hatte. Daher steht es zusammen mit dem nächsten Zeichen Li, das in ähnlicher Beziehung zum Empfangenden steht wie Kan zum Schöpferischen, am Ende\ndes ersten Teils, an dessen Anfang das Schöpferische und das Empfangende\nstehen.	cerrado	coincide_pass04
commentary_decision	Das wiederholte Abgründige ist die verdoppelte Gefahr. Das\nWasser fließt und häuft sich nirgends an, es geht durch ge-\nfährliche Stellen und verliert nicht seine Zuverlässigkeit.,,Du\nhast im Herzen Erfolg": denn die Festen bilden die Mitte.\n,,Was du tust, hat Erfolg": das Fortschreiten schafft Werke.\nDes Himmels Gefahr besteht darin, daß man ihn nicht erstei-\ngen kann. Die Gefahr der Erde sind die Berge und Flüsse,\nHügel und Höhen. Die Könige und Fürsten benützen die Ge-\nfahr, um ihr Reich zu wahren. Die Wirkungen der Zeit der\nGefahr sind wahrlich groß.\nDas Zeichen wird auf doppelte Weise erklärt: 1. Der Mensch befindet sich\nin der Gefahr wie das Wasser inmitten des Abgrundes. Da zeigt das Wasser,\nwie man sich zu benehmen hat: Es fließt und häuft sich nirgends an, auch\nan den gefährlichen Stellen verliert es nicht seine zuverlässige Art. Auf diese\nWeise wird die Gefahr überwunden. Das Zeichen Kan ist ferner das Herz.\nIm Herzen ist das göttliche Wesen innerhalb der natürlichen Neigungen und\nVeranlagungen eingeschlossen und kommt dadurch in die Gefahr, in Be-\ngierden und Leidenschaften zu versinken. Auch hier besteht die Überwin-\ndung der Gefahr darin, daß man die ursprünglich gute Anlage festhält. Das\nwird angedeutet dadurch, daß die festen Striche die Mitte bilden. Daraus\nergibt sich dann, daß das Handeln Erfolg im Guten hat. 2. Die Gefahr dient\nals Schutzmaßregel: dem Himmel, der Erde, dem Fürsten. Nie aber ist sie\nSelbstzweck, darum heißt es: Die Wirkungen der Zeit der Gefahr sind groß.	Das wiederholte Abgründige ist die verdoppelte Gefahr. Das\nWasser fließt und häuft sich nirgends an, es geht durch ge-\nfährliche Stellen und verliert nicht seine Zuverlässigkeit.,,Du\nhast im Herzen Erfolg": denn die Festen bilden die Mitte.\n"Was du tust, hat Erfolg": das Fortschreiten schafft Werke.\nDes Himmels Gefahr besteht darin, daß man ihn nicht erstei-\ngen kann. Die Gefahr der Erde sind die Berge und Flüsse,\nHügel und Höhen. Die Könige und Fürsten benützen die Ge-\nfahr, um ihr Reich zu wahren. Die Wirkungen der Zeit der\nGefahr sind wahrlich groß.\nDas Zeichen wird auf doppelte Weise erklärt: 1. Der Mensch befindet sich\nin der Gefahr wie das Wasser inmitten des Abgrundes. Da zeigt das Wasser,\nwie man sich zu benehmen hat: Es fließt und häuft sich nirgends an, auch\nan den gefährlichen Stellen verliert es nicht seine zuverlässige Art. Auf diese\nWeise wird die Gefahr überwunden. Das Zeichen Kan ist ferner das Herz.\nIm Herzen ist das göttliche Wesen innerhalb der natürlichen Neigungen und\nVeranlagungen eingeschlossen und kommt dadurch in die Gefahr, in Be-\ngierden und Leidenschaften zu versinken. Auch hier besteht die Überwin-\ndung der Gefahr darin, daß man die ursprünglich gute Anlage festhält. Das\nwird angedeutet dadurch, daß die festen Striche die Mitte bilden. Daraus\nergibt sich dann, daß das Handeln Erfolg im Guten hat. 2. Die Gefahr dient\nals Schutzmaßregel: dem Himmel, der Erde, dem Fürsten. Nie aber ist sie\nSelbstzweck, darum heißt es: Die Wirkungen der Zeit der Gefahr sind groß.	Das wiederholte Abgründige ist die verdoppelte Gefahr. Das\nWasser fließt und häuft sich nirgends an, es geht durch ge-\nfährliche Stellen und verliert nicht seine Zuverlässigkeit.,,Du\nhast im Herzen Erfolg": denn die Festen bilden die Mitte.\n"Was du tust, hat Erfolg": das Fortschreiten schafft Werke.\nDes Himmels Gefahr besteht darin, daß man ihn nicht erstei-\ngen kann. Die Gefahr der Erde sind die Berge und Flüsse,\nHügel und Höhen. Die Könige und Fürsten benützen die Ge-\nfahr, um ihr Reich zu wahren. Die Wirkungen der Zeit der\nGefahr sind wahrlich groß.\nDas Zeichen wird auf doppelte Weise erklärt: 1. Der Mensch befindet sich\nin der Gefahr wie das Wasser inmitten des Abgrundes. Da zeigt das Wasser,\nwie man sich zu benehmen hat: Es fließt und häuft sich nirgends an, auch\nan den gefährlichen Stellen verliert es nicht seine zuverlässige Art. Auf diese\nWeise wird die Gefahr überwunden. Das Zeichen Kan ist ferner das Herz.\nIm Herzen ist das göttliche Wesen innerhalb der natürlichen Neigungen und\nVeranlagungen eingeschlossen und kommt dadurch in die Gefahr, in Be-\ngierden und Leidenschaften zu versinken. Auch hier besteht die Überwin-\ndung der Gefahr darin, daß man die ursprünglich gute Anlage festhält. Das\nwird angedeutet dadurch, daß die festen Striche die Mitte bilden. Daraus\nergibt sich dann, daß das Handeln Erfolg im Guten hat. 2. Die Gefahr dient\nals Schutzmaßregel: dem Himmel, der Erde, dem Fürsten. Nie aber ist sie\nSelbstzweck, darum heißt es: Die Wirkungen der Zeit der Gefahr sind groß.	disputed	437-440	Das wiederholte Abgründige ist die verdoppelte Gefahr. Das\nWasser fließt und häuft sich nirgends an, es geht durch gefährliche Stellen und verliert nicht seine Zuverlässigkeit.„Du\nhast im Herzen Erfolg": denn die Festen bilden die Mitte.\n„Was du tust, hat Erfolg": das Fortschreiten schafft Werke.\nDes Himmels Gefahr besteht darin, daß man ihn nicht ersteigen kann. Die Gefahr der Erde sind die Berge und Flüsse,\nHügel und Höhen. Die Könige und Fürsten benützen die Gefahr, um ihr Reich zu wahren. Die Wirkungen der Zeit der\nGefahr sind wahrlich groß.\nDas Zeichen wird auf doppelte Weise erklärt: 1. Der Mensch befindet sich\nin der Gefahr wie das Wasser inmitten des Abgrundes. Da zeigt das Wasser,\nwie man sich zu benehmen hat: Es fließt und häuft sich nirgends an, auch\nan den gefährlichen Stellen verliert es nicht seine zuverlässige Art. Auf diese\nWeise wird die Gefahr überwunden. Das Zeichen Kan ist ferner das Herz.\nIm Herzen ist das göttliche Wesen innerhalb der natürlichen Neigungen und\nVeranlagungen eingeschlossen und kommt dadurch in die Gefahr, in Begierden und Leidenschaften zu versinken. Auch hier besteht die Überwindung der Gefahr darin, daß man die ursprünglich gute Anlage festhält. Das\nwird angedeutet dadurch, daß die festen Striche die Mitte bilden. Daraus\nergibt sich dann, daß das Handeln Erfolg im Guten hat. 2. Die Gefahr dient\nals Schutzmaßregel: dem Himmel, der Erde, dem Fürsten. Nie aber ist sie\nSelbstzweck, darum heißt es: Die Wirkungen der Zeit der Gefahr sind groß.	cerrado	coincide_ninguno
commentary_image	Das Wasser ist dauernd in seinem Fließen; so ist der Edle dauernd in seiner\nTugend wie der feste Strich inmitten des Abgrunds. Und wie das Wasser\nimmer weiter fließt, so benützt er die Übung und Wiederholung beim Ge-\nschäft des Lehrens.\nAnfangs Sechs:	7777777\nDas Wasser ist dauernd in seinem Fließen; so ist der Edle dauernd in seiner\nTugend wie der feste Strich inmitten des Abgrunds. Und wie das Wasser\nimmer weiter fließt, so benützt er die Übung und Wiederholung beim Ge-\nschäft des Lehrens.	Das Wasser ist dauernd in seinem Fließen; so ist der Edle dauernd in seiner\nTugend wie der feste Strich inmitten des Abgrunds. Und wie das Wasser\nimmer weiter fließt, so benützt er die Übung und Wiederholung beim Ge-\nschäft des Lehrens.\nAnfangs Sechs:	disputed	437-440	Das Wasser ist dauernd in seinem Fließen; so ist der Edle dauernd in seiner\nTugend wie der feste Strich inmitten des Abgrunds. Und wie das Wasser\nimmer weiter fließt, so benützt er die Übung und Wiederholung beim Geschäft des Lehrens.	cerrado	coincide_pass04
L2_b_comentario	Man soll nur Kleines zu erreichen streben."\nMan hat nämlich die Mitte noch nicht überschritten.\nDer Strich ist stark und zentral und könnte daher an sich wohl Großes er-\nreichen. Aber er ist noch inmitten der Gefahr eingeschlossen, darum läßt\nsich nichts machen. Und seine Stärke beruht gerade darin, daß er nicht Un-\nmögliches will, sondern sich den Verhältnissen anzupassen versteht.	"Man soll nur Kleines zu erreichen streben."\nMan hat nämlich die Mitte noch nicht überschritten.\nDer Strich ist stark und zentral und könnte daher an sich wohl Großes er-\nreichen. Aber er ist noch inmitten der Gefahr eingeschlossen, darum läßt\nsich nichts machen. Und seine Stärke beruht gerade darin, daß er nicht Un-\nmögliches will, sondern sich den Verhältnissen anzupassen versteht.	"Man soll nur Kleines zu erreichen streben."\nMan hat nämlich die Mitte noch nicht überschritten.\nDer Strich ist stark und zentral und könnte daher an sich wohl Großes er-\nreichen. Aber er ist noch inmitten der Gefahr eingeschlossen, darum läßt\nsich nichts machen. Und seine Stärke beruht gerade darin, daß er nicht Un-\nmögliches will, sondern sich den Verhältnissen anzupassen versteht.	disputed	437-440	"Man soll nur Kleines zu erreichen streben."\nMan hat nämlich die Mitte noch nicht überschritten.\nDer Strich ist stark und zentral und könnte daher an sich wohl Großes erreichen. Aber er ist noch inmitten der Gefahr eingeschlossen, darum läßt\nsich nichts machen. Und seine Stärke beruht gerade darin, daß er nicht Unmögliches will, sondern sich den Verhältnissen anzupassen versteht.	cerrado	coincide_pass04
L3_b_comentario	Vorwärts und rückwärts Abgrund über Abgrund":\nda ist endgültig kein Werk möglich.\nDer Strich ist schwach, nicht auf seinem Platz, mitten in der Gefahr und\ndazuhin in der Mitte des Kernzeichens Dschen, Bewegung, daher noch in\naller Gefahr voll innerer Unruhe. Deshalb die Warnung, nicht zu handeln,\nwie es die Natur des Strichs nahelegt.	,,Vorwärts und rückwärts Abgrund über Abgrund":\nda ist endgültig kein Werk möglich.\nDer Strich ist schwach, nicht auf seinem Platz, mitten in der Gefahr und\ndazuhin in der Mitte des Kernzeichens Dschen, Bewegung, daher noch in\naller Gefahr voll innerer Unruhe. Deshalb die Warnung, nicht zu handeln,\nwie es die Natur des Strichs nahelegt.	,,Vorwärts und rückwärts Abgrund über Abgrund":\nda ist endgültig kein Werk möglich.\nDer Strich ist schwach, nicht auf seinem Platz, mitten in der Gefahr und\ndazuhin in der Mitte des Kernzeichens Dschen, Bewegung, daher noch in\naller Gefahr voll innerer Unruhe. Deshalb die Warnung, nicht zu handeln,\nwie es die Natur des Strichs nahelegt.	disputed	437-440	„Vorwärts und rückwärts Abgrund über Abgrund":\nda ist endgültig kein Werk möglich.\nDer Strich ist schwach, nicht auf seinem Platz, mitten in der Gefahr und\ndazuhin in der Mitte des Kernzeichens Dschen, Bewegung, daher noch in\naller Gefahr voll innerer Unruhe. Deshalb die Warnung, nicht zu handeln,\nwie es die Natur des Strichs nahelegt.	cerrado	coincide_ninguno
L4_a_oraculo	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\neinfach zum Fenster hineingereicht: das ist durchaus kein\nMakel.	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\nர்\nd\neinfach zum Fenster hineingereicht: das ist durchaus kein\nMakel.	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\neinfach zum Fenster hineingereicht: das ist durchaus kein\nMakel.	disputed	437-440	Ein Krug Wein, eine Reisschale als Zugabe, Tongeschirr,\neinfach zum Fenster hineingereicht: das ist durchaus kein\nMakel.	cerrado	coincide_pass04
L4_b_comentario	Ein Krug Wein, eine Reisschale als Zugabe."\nEs ist die Grenze von Fest und Weich.\nDas Zeichen Kan bedeutet Wein. Das Kernzeichen Dschen bedeutet Opfer-\ngefäße. Das Ganze ist als einfaches Opfer gedacht. Das Zeichen Kan steht\nim Norden und wird häufig mit dem Gedanken des Opfers verbunden. Trotz\nder Einfachheit wird das Opfer angenommen, da die Gesinnung wahr ist.\nDer vierte Strich steht in der Beziehung des Zusammenhaltens mit dem\noberen Herrn des Zeichens, daher die engen Beziehungen, die der umständ~-\nlichen äußeren Form entbehren können.	Ein Krug Wein, eine Reisschale als Zugabe."\nEs ist die Grenze von Fest und Weich.\nDas Zeichen Kan bedeutet Wein. Das Kernzeichen Dschen bedeutet Opfer-\ngefäße. Das Ganze ist als einfaches Opfer gedacht. Das Zeichen Kan steht\nim Norden und wird häufig mit dem Gedanken des Opfers verbunden. Trotz\nder Einfachheit wird das Opfer angenommen, da die Gesinnung wahr ist.\nDer vierte Strich steht in der Beziehung des Zusammenhaltens mit dem\noberen Herrn des Zeichens, daher die engen Beziehungen, die der umständ-\nlichen äußeren Form entbehren können.	Ein Krug Wein, eine Reisschale als Zugabe."\nEs ist die Grenze von Fest und Weich.\nDas Zeichen Kan bedeutet Wein. Das Kernzeichen Dschen bedeutet Opfer-\ngefäße. Das Ganze ist als einfaches Opfer gedacht. Das Zeichen Kan steht\nim Norden und wird häufig mit dem Gedanken des Opfers verbunden. Trotz\nder Einfachheit wird das Opfer angenommen, da die Gesinnung wahr ist.\nDer vierte Strich steht in der Beziehung des Zusammenhaltens mit dem\noberen Herrn des Zeichens, daher die engen Beziehungen, die der umständ-\nlichen äußeren Form entbehren können.	disputed	437-440	Ein Krug Wein, eine Reisschale als Zugabe."\nEs ist die Grenze von Fest und Weich.\nDas Zeichen Kan bedeutet Wein. Das Kernzeichen Dschen bedeutet Opfergefäße. Das Ganze ist als einfaches Opfer gedacht. Das Zeichen Kan steht\nim Norden und wird häufig mit dem Gedanken des Opfers verbunden. Trotz\nder Einfachheit wird das Opfer angenommen, da die Gesinnung wahr ist.\nDer vierte Strich steht in der Beziehung des Zusammenhaltens mit dem\noberen Herrn des Zeichens, daher die engen Beziehungen, die der umständlichen äußeren Form entbehren können.	cerrado	coincide_pass04
hex_fin	29				437-440			

