campo	contenido_de	fuente_captura
hex	13	zeno.org:wilhelm-de-erstes-buch
nombre	GEMEINSCHAFT MIT MENSCHEN	zeno.org:wilhelm-de-erstes-buch
chinese	同人	zeno.org:wilhelm-de-erstes-buch
chinese_roman	Tung Jen	zeno.org:wilhelm-de-erstes-buch
hex_font	䷌	zeno.org:wilhelm-de-erstes-buch
trigrama_arriba	oben Kiën, das Schöpferische, der Himmel	zeno.org:wilhelm-de-erstes-buch
trigrama_abajo	unten Li, das Haftende, die Flamme	zeno.org:wilhelm-de-erstes-buch
intro	13. Tung Jen / GEMEINSCHAFT MIT MENSCHEN\noben Kiën, das Schöpferische, der Himmel\nunten Li, das Haftende, die Flamme\nDas Bild des oberen Urzeichens, Kiën, ist der Himmel, das des unteren, Li, ist die Flamme. Die Natur des Feuers ist es, emporzulodern zum Himmel. Das gibt die Idee der Gemeinschaft. Die zweite Linie ist es, die durch ihr zentrales Wesen die fünf starken um sich vereint. Das Zeichen ist das Gegenstück zu Nr. 7, das Heer. Dort: innen Gefahr, außen Gehorsam als Wesen des kriegerischen Heeres, das zu seinem Zusammenhalt des einen Starken unter den vielen Schwachen bedarf. Hier: innen Klarheit, außen Stärke, als Wesen der friedlichen Vereinigung der Menschen, die zu ihrem Zusammenhalt des einen Weichen unter den vielen Festen bedarf.	zeno.org:wilhelm-de-erstes-buch
judgment_oraculo	Gemeinschaft mit Menschen im Freien: Gelingen.\nFördernd ist es, das große Wasser zu durchqueren.\nFördernd ist des Edlen Beharrlichkeit.	zeno.org:wilhelm-de-erstes-buch
judgment_comentario	Die wirkliche Gemeinschaft der Menschen muß auf Grund einer kosmischen Anteilnahme zustande kommen. Nicht Sonderzwecke des Ichs, sondern Menschheitsziele bringen dauernde Gemeinschaft unter Menschen hervor; darum heißt es: Gemeinschaft mit Menschen im Freien hat Gelingen. Wenn solche Einigkeit herrscht, dann lassen sich auch schwierige und gefährliche Aufgaben, wie das Durchqueren des großen Wassers, vollbringen. Um aber solche Gemeinschaft zuwege bringen zu können, bedarf es eines beharrlichen und aufgeklärten Führers, der klare, einleuchtende und begeisternde Ziele hat und sie mit Kraft durchzuführen weiß. (Das innere Zeichen bedeutet Klarheit, das äußere Stärke.)	zeno.org:wilhelm-de-erstes-buch
image_oraculo	Himmel zusammen mit Feuer:\ndas Bild der Gemeinschaft mit Menschen.\nSo gliedert der Edle die Stämme und unterscheidet die Dinge.	zeno.org:wilhelm-de-erstes-buch
image_comentario	Der Himmel hat dieselbe Bewegungsrichtung wie das Feuer und ist doch von ihm unterschieden. Wie die leuchtenden Körper am Himmel zur Gliederung und Einteilung der Zeit dienen, so müssen auch die menschliche Gesellschaft und alle wirklich zusammengehörigen Dinge organisch gegliedert sein. Die Gemeinschaft soll nicht Vermischung der Einzelnen und Vermischung der Dinge sein – das wäre Chaos, nicht Gemeinschaft, sondern sie bedarf der gegliederten Mannigfaltigkeit, um zur Ordnung zu führen.	zeno.org:wilhelm-de-erstes-buch
L1_etiqueta	Anfangs eine Neun bedeutet:	zeno.org:wilhelm-de-erstes-buch
L1_oraculo	Gemeinschaft mit Menschen im Tore. Kein Makel.	zeno.org:wilhelm-de-erstes-buch
L1_comentario	Der Beginn einer Vereinigung von Menschen soll vor der Tür stattfinden. Alle stehen einander gleich nahe. Irgendwelche Sonderbestrebungen bestehen noch nicht. So macht man keinen Fehler. Die Grundlagen jeder Vereinigung müssen allen Beteiligten in gleicher Weise zugänglich seid. Geheimabmachungen bringen Unheil.	zeno.org:wilhelm-de-erstes-buch
L2_etiqueta	Sechs auf zweitem Platz bedeutet:	zeno.org:wilhelm-de-erstes-buch
L2_oraculo	Gemeinschaft mit Menschen im Klan: Beschämung.	zeno.org:wilhelm-de-erstes-buch
